month_year,price_eur,month_return,month_return_after_TER
04/2016,75461.048531,-0.00599613,-0.00619467
05/2016,77604.911751,0.0284102,0.02820478
06/2016,80585.762666,0.0384106,0.03820318
07/2016,84065.869399,0.04318513,0.04297676
08/2016,82201.002078,-0.02218341,-0.02237872
09/2016,80673.866634,-0.01857806,-0.01877409
10/2016,77986.695612,-0.03330906,-0.03350215
11/2016,78397.847462,0.00527208,0.00507128
12/2016,81143.754463,0.03502529,0.03481855
01/2017,79616.619019,-0.01882012,-0.0190161
02/2017,83493.193607,0.04869052,0.04848105
03/2017,81687.062265,-0.02163208,-0.0218275
04/2017,81114.386473,-0.00701061,-0.00720895
05/2017,79220.151163,-0.02335264,-0.02354772
06/2017,78706.21135,-0.00648749,-0.00668593
07/2017,77516.807783,-0.01511194,-0.01530866
08/2017,76988.183975,-0.00681947,-0.00701785
09/2017,77164.391911,0.00228877,0.00208857
10/2017,77927.959633,0.00989534,0.00969362
11/2017,78236.323521,0.00395704,0.00375651
12/2017,78706.21135,0.00600601,0.00580507
01/2018,75842.832392,-0.0363806,-0.03657307
02/2018,72274.621691,-0.04704743,-0.04723778
03/2018,73317.185312,0.01442503,0.01422241
04/2018,76092.460301,0.03785299,0.03764569
05/2018,80042.454863,0.05191046,0.05170035
06/2018,81143.754463,0.01375894,0.01355645
07/2018,81598.958297,0.00560984,0.00540898
08/2018,82803.045859,0.01475616,0.01455348
09/2018,81217.174436,-0.01915233,-0.01934825
10/2018,80115.874837,-0.01355993,-0.01375697
11/2018,83126.093741,0.03757331,0.03736607
12/2018,77693.015719,-0.06535948,-0.06554616
01/2019,85798.580768,0.1043281,0.10410753
02/2019,86297.836586,0.00581893,0.00561803
03/2019,90570.879031,0.04951506,0.04930543
04/2019,89513.631416,-0.01167315,-0.01187056
05/2019,89719.207341,0.00229659,0.00209639
06/2019,89131.847555,-0.00654664,-0.00674508
07/2019,91437.234716,0.02586491,0.02566
08/2019,94139.089732,0.02954874,0.0293431
09/2019,97281.464588,0.03338013,0.03317372
10/2019,97398.936546,0.00120755,0.00100757
11/2019,97310.832578,-0.00090457,-0.00110413
12/2019,96018.641048,-0.01327901,-0.0134761
01/2020,98030.348316,0.02095122,0.02074729
02/2020,90717.718978,-0.07459557,-0.07478041
03/2020,70101.390482,-0.22725801,-0.22741236
04/2020,75167.368638,0.07226644,0.07205227
05/2020,74139.489012,-0.01367455,-0.01387155
06/2020,75314.208585,0.01584472,0.01564182
07/2020,73464.025258,-0.02456619,-0.02476103
08/2020,74462.536895,0.01359184,0.01338939
09/2020,73552.129226,-0.01222639,-0.01242368
10/2020,71525.737964,-0.02755041,-0.02774465
11/2020,78823.683307,0.10203244,0.10181232
12/2020,79734.090976,0.01154993,0.01134788
01/2021,79616.619019,-0.0014733,-0.00167274
02/2021,82612.153928,0.03762449,0.03741724
03/2021,87707.500073,0.06167792,0.06146586
04/2021,91084.818844,0.03850661,0.03829918
05/2021,91246.342785,0.00177334,0.00157324
06/2021,94770.501502,0.03862247,0.03841501
07/2021,98368.080193,0.03796095,0.03775363
08/2021,100071.423573,0.01731602,0.01711282
09/2021,95959.905069,-0.04108584,-0.04127737
10/2021,101818.818937,0.06105585,0.06084392
11/2021,102288.706766,0.00461494,0.00441428
12/2021,107618.996825,0.05211025,0.0519001
01/2022,102832.014568,-0.04448083,-0.04467169
02/2022,100071.423573,-0.02684564,-0.02704002
03/2022,105475.133606,0.05399853,0.05378801
04/2022,105122.717734,-0.00334122,-0.0035403
05/2022,98984.807968,-0.05838804,-0.05857612
06/2022,92567.902304,-0.06482718,-0.06501397
07/2022,102420.862717,0.10644036,0.10621935
08/2022,97061.204668,-0.05232975,-0.05251904
09/2022,87193.56026,-0.10166415,-0.10184358
10/2022,88970.323614,0.02037723,0.02017342
11/2022,91099.502839,0.02393134,0.02372682
12/2022,85387.428918,-0.06270148,-0.0628887
01/2023,91393.182732,0.07033534,0.07012155
02/2023,89425.527448,-0.02152956,-0.021725
03/2023,84374.233287,-0.05648604,-0.0566745
04/2023,84550.441223,0.00208841,0.00188825
