month_year,price_eur,month_return,month_return_after_TER
04/2008,64671.59995,-0.01022777,-0.01040901
05/2008,64010.153937,0.00091088,0.0007276
06/2008,64068.459667,0.0132756,0.01309006
07/2008,64919.007214,0.01356145,0.01337585
08/2008,65799.403035,0.0042943,0.0041104
09/2008,66081.96537,0.00466612,0.00448215
10/2008,66390.312036,0.03165389,0.03146498
11/2008,68491.823783,0.02181674,0.02162963
12/2008,69986.091849,-0.01622461,-0.01640475
01/2009,68850.594894,0.00364984,0.00346606
02/2009,69101.888549,0.01062407,0.01043901
03/2009,69836.031778,-0.00405456,-0.00423693
04/2009,69552.877606,-0.00856758,-0.00874913
05/2009,68956.977453,0.00804555,0.00786097
06/2009,69511.774581,0.00684186,0.00665749
07/2009,69987.364297,0.00813569,0.00795109
08/2009,70556.760052,0.00505564,0.0048716
09/2009,70913.4696,-0.00114464,-0.00132754
10/2009,70832.299264,0.00927149,0.00908668
11/2009,71489.020452,-0.01047187,-0.01065306
12/2009,70740.396964,0.00615719,0.00597294
01/2010,71175.958824,0.00535868,0.00517458
02/2010,71557.36767,-0.00037343,-0.00055647
03/2010,71530.646265,0.00380281,0.003619
04/2010,71802.664052,0.01314547,0.01295995
05/2010,72746.54417,0.00747444,0.00728996
06/2010,73290.283825,0.00561767,0.00543353
07/2010,73702.004549,0.01979974,0.019613
08/2010,75161.285232,-0.00383527,-0.00401768
09/2010,74873.021541,-0.00401682,-0.0041992
10/2010,74572.270106,-0.01443713,-0.0146176
11/2010,73495.660854,-0.00391762,-0.00410002
12/2010,73207.732537,-0.00474605,-0.00492829
01/2011,72860.285226,7.473e-05,-0.0001084
02/2011,72865.730119,-0.00123892,-0.00142181
03/2011,72775.455369,0.0068751,0.00669072
04/2011,73275.793702,0.01159025,0.01140502
05/2011,74125.078665,-0.0007786,-0.00096157
06/2011,74067.36477,0.00995977,0.00977484
07/2011,74805.059016,0.01929891,0.01911226
08/2011,76248.715222,0.01230781,0.01212244
09/2011,77187.170175,-0.0072581,-0.00743989
10/2011,76626.938017,-0.00276325,-0.00294586
11/2011,76415.198748,0.01774897,0.01756261
12/2011,77771.490066,0.00643674,0.00625245
01/2012,78272.084861,0.00171515,0.00153172
02/2012,78406.333042,-0.0028086,-0.00299121
03/2012,78186.120652,0.00587008,0.00568589
04/2012,78645.07977,0.01431696,0.01413122
05/2012,79771.038298,-0.00410133,-0.00428369
06/2012,79443.87124,0.0102388,0.01005381
07/2012,80257.281065,0.00068937,0.00050613
08/2012,80312.607887,0.00285371,0.00267007
09/2012,80541.79646,0.00083439,0.00065112
10/2012,80608.999461,0.00692687,0.00674248
11/2012,81167.367335,-0.00050275,-0.00068578
12/2012,81126.560228,-0.00478226,-0.0049645
01/2013,80738.591864,0.00580656,0.00562238
02/2013,81207.405055,0.0072316,0.00704716
03/2013,81794.664399,0.00976955,0.00958465
04/2013,82593.761652,-0.01505092,-0.01523128
05/2013,81350.649146,-0.00989769,-0.01007899
06/2013,80545.465844,0.00308904,0.00290536
07/2013,80794.273787,-0.00274403,-0.00292664
08/2013,80572.571943,0.00659309,0.00640877
09/2013,81103.794262,0.0083949,0.00821025
10/2013,81784.652503,-0.00035616,-0.00053921
11/2013,81755.524298,-0.00686447,-0.00704633
12/2013,81194.31561,0.01592627,0.01574024
01/2014,82487.438276,0.00367736,0.00349357
02/2014,82790.774063,0.00161546,0.00143205
03/2014,82924.519182,0.00604781,0.00586359
04/2014,83426.031324,0.00805374,0.00786915
05/2014,84097.923247,0.00404173,0.00385788
06/2014,84437.824647,0.00408808,0.00390421
07/2014,84783.013117,0.01328524,0.0130997
08/2014,85909.376067,-0.00200667,-0.00218942
09/2014,85736.984042,0.00631825,0.00613398
10/2014,86278.691726,0.01138669,0.01120149
11/2014,87261.120109,0.00886296,0.00867822
12/2014,88034.511942,0.02108173,0.02089475
01/2015,89890.431389,-0.00759505,-0.00777678
02/2015,89207.708864,0.00785,0.00766545
03/2015,89907.989197,-0.00777668,-0.00795837
04/2015,89208.803761,-0.00684691,-0.00702877
05/2015,88597.999199,-0.01326908,-0.01344976
06/2015,87422.385613,0.01260162,0.0124162
07/2015,88524.049264,-0.00204947,-0.00223221
08/2015,88342.621874,0.00778294,0.0075984
09/2015,89030.187592,0.00213354,0.00195004
10/2015,89220.137424,0.0001895,6.35e-06
11/2015,89237.044212,-0.00310452,-0.00328707
12/2015,88960.005682,0.01961655,0.01942984
01/2016,90705.093934,0.01189206,0.01170677
02/2016,91783.764749,0.00404772,0.00386387
03/2016,92155.280067,-0.00279974,-0.00298234
04/2016,91897.26907,0.00557946,0.00539532
05/2016,92410.006372,0.02272174,0.02253447
06/2016,94509.722883,0.00237148,0.00218794
07/2016,94733.851256,-0.0044856,-0.0046679
08/2016,94308.912856,-0.00191403,-0.00209679
09/2016,94128.402812,-0.01498594,-0.01516631
10/2016,92717.800658,-0.01817531,-0.0183551
11/2016,91032.625958,0.00029906,0.00011589
12/2016,91059.850423,-0.00922517,-0.00940659
01/2017,90219.807969,0.00801056,0.00782598
02/2017,90942.518894,-0.00279066,-0.00297326
03/2017,90688.729663,0.00525138,0.0050673
04/2017,91164.970398,0.003616,0.00343223
05/2017,91494.623168,-0.00549243,-0.00567454
06/2017,90992.095041,0.0005056,0.00032239
07/2017,91038.100442,0.0085906,0.00840591
08/2017,91820.17254,-0.00814788,-0.00832951
09/2017,91072.032385,0.00325415,0.00307044
10/2017,91368.394368,0.00096126,0.00077797
11/2017,91456.222862,-0.00197222,-0.00215498
12/2017,91275.850913,-0.00859006,-0.0087716
01/2018,90491.7863,-0.00149542,-0.00167826
02/2018,90356.46295,0.00978714,0.00960223
03/2018,91240.794481,-0.00619377,-0.00637575
04/2018,90675.669811,0.000161,-2.215e-05
05/2018,90690.268437,0.00147855,0.00129517
06/2018,90824.358795,-0.00458289,-0.00476517
07/2018,90408.120387,-0.00101184,-0.00119477
08/2018,90316.642237,-0.00688109,-0.00706295
09/2018,89695.164895,-0.00207671,-0.00225944
10/2018,89508.894312,0.00457586,0.00439191
11/2018,89918.474562,0.01357302,0.01338742
12/2018,91138.939469,0.00620188,0.00601763
01/2019,91704.172643,-0.00324764,-0.00343016
02/2019,91406.350797,0.01686616,0.01667996
03/2019,92948.024944,-0.00422582,-0.00440817
04/2019,92555.242978,0.01561558,0.0154296
05/2019,94000.546462,0.01147127,0.01128606
06/2019,95078.852311,0.00553873,0.0053546
07/2019,95605.468172,0.02700336,0.0268153
08/2019,98187.136637,-0.00858968,-0.00877122
09/2019,97343.740444,-0.00658986,-0.00677177
10/2019,96702.259039,-0.00603461,-0.00621662
11/2019,96118.698671,-0.0087579,-0.00893941
12/2019,95276.900435,0.02122762,0.02104062
01/2020,97299.402048,0.01456192,0.01437613
02/2020,98716.267802,-0.00058345,-0.00076645
03/2020,98658.672275,0.00758602,0.00740151
04/2020,99407.098484,-0.00213191,-0.00231463
05/2020,99195.1718,0.00227687,0.00209334
06/2020,99421.026362,0.00876544,0.00858072
07/2020,100292.49532,-0.01079498,-0.01097612
08/2020,99209.839474,0.00710362,0.0069192
09/2020,99914.588171,-0.00128291,-0.00146579
10/2020,99786.406311,0.00113896,0.00095563
11/2020,99900.058592,0.00010674,-7.64e-05
12/2020,99910.721508,-0.00837979,-0.00856137
01/2021,99073.490275,-0.02228472,-0.02246376
02/2021,96865.665017,0.01134265,0.01115745
03/2021,97964.377878,-0.01262537,-0.01280618
04/2021,96727.541114,-0.00566319,-0.00584527
05/2021,96179.754273,0.01904467,0.01885806
06/2021,98011.465572,0.01662289,0.01643674
07/2021,99640.699786,-0.00137047,-0.00155333
08/2021,99504.145473,-0.00425901,-0.00444135
09/2021,99080.356227,-0.0025505,-0.00273314
10/2021,98827.652269,0.02787307,0.02768485
11/2021,101582.282371,-0.01684204,-0.01702207
12/2021,99871.429487,-0.00724512,-0.00742691
01/2022,99147.848588,-0.01272796,-0.01290875
02/2022,97885.898388,-0.02575204,-0.02593044
03/2022,95365.137166,-0.00745581,-0.00763756
