month_year,price_eur,month_return,month_return_after_TER
07/2003,33016.788178,0.03203562,0.03197544
08/2003,35010.017626,0.06037018,0.06030835
09/2003,33041.361998,-0.05623121,-0.05628624
10/2003,35136.244863,0.06340183,0.06333982
11/2003,34568.081991,-0.01617028,-0.01622765
12/2003,34908.909406,0.0098596,0.00980071
01/2004,36212.470058,0.03734178,0.03728129
02/2004,36779.750781,0.01566534,0.01560612
03/2004,37164.499869,0.01046089,0.01040197
04/2004,37153.317569,-0.00030089,-0.00035918
05/2004,36695.770093,-0.01231512,-0.01237271
06/2004,37569.835311,0.02381924,0.02375954
07/2004,36728.552953,-0.0223925,-0.0224495
08/2004,36747.274511,0.00050973,0.00045139
09/2004,36620.425143,-0.00345194,-0.00351005
10/2004,36557.810348,-0.00170983,-0.00176804
11/2004,36947.300534,0.01065409,0.01059516
12/2004,37468.697452,0.01411191,0.01405277
01/2005,38330.990058,0.02301368,0.02295403
02/2005,39012.347862,0.01777564,0.01771629
03/2005,39031.011169,0.00047839,0.00042006
04/2005,38216.798842,-0.02086065,-0.02091775
05/2005,40936.834206,0.07117381,0.07111135
06/2005,42186.418392,0.03052469,0.0304646
07/2005,43753.980551,0.03715798,0.0370975
08/2005,43726.945794,-0.00061788,-0.00067616
09/2005,45638.46577,0.04371492,0.04365406
10/2005,44487.919238,-0.02521002,-0.02526686
11/2005,47126.338822,0.05930643,0.05924466
12/2005,48182.38169,0.02240876,0.02234914
01/2006,49225.50104,0.02164939,0.02158982
02/2006,50179.42368,0.01937863,0.01931919
03/2006,50286.791094,0.00213967,0.00208123
04/2006,50190.566403,-0.00191352,-0.00197172
05/2006,47013.032126,-0.06330939,-0.06336401
06/2006,47585.032062,0.01216684,0.01210782
07/2006,47718.871309,0.00281263,0.00275416
08/2006,48659.952144,0.01972136,0.01966189
09/2006,49983.200047,0.02719378,0.02713388
10/2006,51720.633601,0.03476035,0.03470001
11/2006,51176.706409,-0.01051664,-0.01057434
12/2006,52450.878041,0.02489749,0.02483773
01/2007,53867.513386,0.0270088,0.02694892
02/2007,52562.135584,-0.02423312,-0.02429002
03/2007,53207.514116,0.01227839,0.01221937
04/2007,54426.151488,0.02290348,0.02284384
05/2007,56728.635427,0.04230474,0.04224396
06/2007,56364.31726,-0.00642212,-0.00648006
07/2007,54698.477479,-0.02955486,-0.02961145
08/2007,54578.303947,-0.00219702,-0.0022552
09/2007,55602.366754,0.01876318,0.01870378
10/2007,56710.888835,0.0199366,0.01987713
11/2007,53073.161452,-0.06414513,-0.0641997
12/2007,52642.307601,-0.00811811,-0.00817595
01/2008,47858.415131,-0.09087543,-0.09092844
02/2008,47075.933579,-0.01634993,-0.01640728
03/2008,44513.237971,-0.05443749,-0.05449263
04/2008,47852.232857,0.07501128,0.07494859
05/2008,48754.863258,0.01886287,0.01880346
06/2008,44040.639964,-0.09669237,-0.09674504
07/2008,43331.378092,-0.01610471,-0.01616209
08/2008,44938.0596,0.03707894,0.03701847
09/2008,40527.746025,-0.09814206,-0.09819464
10/2008,36446.535455,-0.10070164,-0.10075408
11/2008,34155.559079,-0.06285855,-0.0629132
12/2008,32382.49252,-0.05191151,-0.05196679
01/2009,32170.840028,-0.00653602,-0.00659395
02/2009,29435.862101,-0.08501419,-0.08506754
03/2009,30286.209874,0.02888816,0.02882816
04/2009,33973.344814,0.12174303,0.12167762
05/2009,35215.512938,0.03656302,0.03650258
06/2009,34942.999476,-0.00773845,-0.00779631
07/2009,38020.445763,0.08807047,0.08800702
08/2009,39026.223388,0.0264536,0.02639375
09/2009,39794.725753,0.01969195,0.01963249
10/2009,38772.1125,-0.02569721,-0.02575402
11/2009,39784.587047,0.02611347,0.02605364
12/2009,42359.893045,0.06473125,0.06466916
01/2010,41814.647387,-0.01287174,-0.0129293
02/2010,43599.044613,0.04267398,0.04261318
03/2010,46738.782105,0.07201391,0.0719514
04/2010,47418.714818,0.01454751,0.01448835
05/2010,46483.888584,-0.01971429,-0.01977145
06/2010,45200.384989,-0.02761179,-0.0276685
07/2010,46051.701811,0.01883428,0.01877487
08/2010,45680.34123,-0.00806399,-0.00812183
09/2010,46515.503195,0.01828274,0.01822337
10/2010,47479.028015,0.02071406,0.02065454
11/2010,49511.427881,0.04280627,0.04274546
12/2010,51703.83489,0.04428083,0.04421993
01/2011,51260.991718,-0.008565,-0.00862281
02/2011,52233.011797,0.01896218,0.01890276
03/2011,50831.991765,-0.0268225,-0.02687925
04/2011,50614.552369,-0.00427761,-0.00433567
05/2011,51210.830365,0.01178076,0.01172176
06/2011,50186.553726,-0.02000117,-0.02005832
07/2011,50054.023969,-0.00264074,-0.0026989
08/2011,45807.830284,-0.08483221,-0.08488558
09/2011,44410.170273,-0.03051138,-0.03056791
10/2011,47430.944547,0.06801988,0.0679576
11/2011,48034.934819,0.0127341,0.01267504
12/2011,49729.662555,0.03528115,0.03522078
01/2012,51688.363115,0.03938697,0.03932636
02/2012,53236.224236,0.02994603,0.02988597
03/2012,53965.103369,0.01369141,0.0136323
04/2012,53956.564068,-0.00015824,-0.00021654
05/2012,52382.132339,-0.02917961,-0.02923622
06/2012,54178.417601,0.03429195,0.03423164
07/2012,56306.488554,0.03927894,0.03921834
08/2012,56066.521608,-0.0042618,-0.00431986
09/2012,56428.521439,0.00645661,0.00639793
10/2012,55795.053429,-0.01122603,-0.01128368
11/2012,56565.991483,0.01381732,0.0137582
12/2012,56962.277353,0.00700573,0.00694701
01/2013,58036.847247,0.01886459,0.01880518
02/2013,59915.711722,0.03237365,0.03231345
03/2013,62584.282655,0.04453875,0.04447784
04/2013,63098.563081,0.00821741,0.00815862
05/2013,63298.117838,0.00316259,0.00310409
06/2013,61125.978991,-0.03431601,-0.03437232
07/2013,63130.639186,0.03279555,0.03273533
08/2013,62028.789362,-0.01745349,-0.01751078
09/2013,63952.032329,0.03100565,0.03094553
10/2013,65873.341808,0.03004298,0.02998291
11/2013,66981.412343,0.01682123,0.01676194
12/2013,67270.447727,0.00431516,0.0042566
01/2014,65908.840219,-0.0202408,-0.02029793
02/2014,67639.399725,0.02625686,0.02619702
03/2014,68099.408094,0.00680089,0.00674219
04/2014,68475.773372,0.0055267,0.00546807
05/2014,71241.545719,0.04039052,0.04032986
06/2014,72342.653024,0.01545597,0.01539676
07/2014,72977.894566,0.00878101,0.00872219
08/2014,75700.626388,0.03730899,0.03724851
09/2014,76798.10449,0.01449761,0.01443845
10/2014,77720.758879,0.01201403,0.01195501
11/2014,79313.706849,0.02049579,0.02043628
12/2014,80008.278873,0.00875728,0.00869845
01/2015,84600.692773,0.05739923,0.05733758
02/2015,89865.916014,0.06223617,0.06217423
03/2015,92484.873985,0.02914295,0.02908294
04/2015,91342.360232,-0.01235352,-0.01241111
05/2015,93333.112507,0.0217944,0.02173482
06/2015,89392.610439,-0.04221976,-0.04227561
07/2015,92027.360171,0.02947391,0.02941388
08/2015,83859.744824,-0.08875203,-0.08880517
09/2015,80945.389128,-0.03475274,-0.03480902
10/2015,88794.049505,0.09696241,0.09689845
11/2015,91747.899367,0.0332663,0.03320605
12/2015,87582.02199,-0.0454057,-0.04546136
01/2016,82071.735,-0.06291573,-0.06297037
02/2016,81792.513317,-0.00340217,-0.00346028
03/2016,84072.798103,0.02787889,0.02781896
04/2016,85228.6794,0.01374858,0.01368946
05/2016,87314.98241,0.02447888,0.02441915
06/2016,87239.083246,-0.00086926,-0.00092752
07/2016,90934.925637,0.04236453,0.04230374
08/2016,91129.261013,0.00213708,0.00207865
09/2016,91488.952872,0.00394705,0.00388851
10/2016,91724.968646,0.00257972,0.00252126
11/2016,95171.049309,0.03756971,0.03750921
12/2016,98132.064112,0.03111256,0.03105243
01/2017,98829.916653,0.00711136,0.00705264
02/2017,103161.923073,0.04383295,0.04377208
03/2017,103574.013825,0.0039946,0.00393606
04/2017,102934.906551,-0.00617054,-0.00622849
05/2017,102568.219998,-0.00356231,-0.00362042
06/2017,101351.97571,-0.01185791,-0.01191553
07/2017,101421.804605,0.00068897,0.00063062
08/2017,101015.838647,-0.00400275,-0.00406083
09/2017,103170.936642,0.02133426,0.0212747
10/2017,106857.691356,0.03573443,0.03567404
11/2017,107034.535539,0.00165495,0.00159654
12/2017,107489.889936,0.00425428,0.00419572
01/2018,109345.919114,0.01726701,0.01720769
02/2018,106880.922139,-0.02254311,-0.02260011
03/2018,103748.113514,-0.02931121,-0.02936781
04/2018,106897.019488,0.03035145,0.03029137
05/2018,110602.168561,0.03466092,0.03460059
06/2018,110434.317036,-0.00151762,-0.00157584
07/2018,113044.232975,0.0236332,0.02357351
08/2018,114814.604412,0.01566087,0.01560165
09/2018,116108.75774,0.01127168,0.01121271
10/2018,109882.17959,-0.05362712,-0.0536823
11/2018,111138.748534,0.0114356,0.01137662
12/2018,102534.312105,-0.07742067,-0.07747447
01/2019,110295.890129,0.07569737,0.07563465
02/2019,114010.589138,0.0336794,0.03361912
03/2019,117376.296449,0.02952101,0.02946097
04/2019,121585.673614,0.03586224,0.03580184
05/2019,115162.407425,-0.05282914,-0.05288437
06/2019,120286.722337,0.04449642,0.04443551
07/2019,123158.904762,0.0238778,0.0238181
08/2019,121547.082004,-0.01308734,-0.01314489
09/2019,125836.586812,0.03529089,0.03523052
10/2019,126240.723938,0.0032116,0.0031531
11/2019,131402.721799,0.04089012,0.04082942
12/2019,133032.130532,0.01240011,0.01234108
01/2020,133763.153257,0.00549508,0.00543645
02/2020,123851.385242,-0.07409939,-0.07415338
03/2020,107411.508598,-0.13273874,-0.13278931
04/2020,119847.434829,0.11577834,0.11571328
05/2020,122210.754795,0.0197194,0.01965994
06/2020,125470.320021,0.02667167,0.02661181
07/2020,124906.023413,-0.00449745,-0.0045555
08/2020,131576.376784,0.05340298,0.05334155
09/2020,129906.798377,-0.01268904,-0.01274662
10/2020,126888.96396,-0.02323077,-0.02328772
11/2020,139220.512137,0.09718377,0.09711979
12/2020,142279.591948,0.02197291,0.02191332
01/2021,143242.737805,0.00676939,0.00671068
02/2021,146784.83404,0.02472793,0.02466818
03/2021,155875.911198,0.06193472,0.06187279
04/2021,157946.469724,0.01328338,0.01322429
05/2021,158924.11763,0.00618974,0.00613107
06/2021,165367.144312,0.04054153,0.04048085
07/2021,166456.447599,0.00658718,0.00652849
08/2021,171496.665844,0.0302795,0.03021942
09/2021,168108.045755,-0.0197591,-0.01981626
10/2021,175730.319622,0.04534152,0.04528056
11/2021,175809.640236,0.00045138,0.00039304
12/2021,183495.848402,0.04371892,0.04365806
01/2022,177177.551273,-0.03443292,-0.03448922
02/2022,171991.690062,-0.02926929,-0.02932589
03/2022,177370.528673,0.03127383,0.03121369
04/2022,171928.361271,-0.03068248,-0.030739
05/2022,169470.168524,-0.01429777,-0.01435525
06/2022,160127.007721,-0.0551316,-0.05518669
07/2022,174541.567955,0.09001954,0.08995598
08/2022,171513.96102,-0.01734605,-0.01740335
09/2022,159178.3111,-0.07192213,-0.07197625
10/2022,165998.168933,0.04284414,0.04278333
11/2022,170981.809002,0.03002226,0.0299622
12/2022,159853.737109,-0.06508337,-0.06513788
01/2023,168710.187981,0.05540346,0.05534192
02/2023,167237.880836,-0.00872684,-0.00878464
03/2023,168449.466207,0.00724468,0.00718595
04/2023,169300.402331,0.00505158,0.00499298
05/2023,172283.209099,0.01761843,0.01755909
06/2023,179290.969464,0.04067582,0.04061513
07/2023,183259.950721,0.0221371,0.02207749
