month_year,price_eur,month_return,month_return_after_TER
03/2007,143572.447425,0.02548672,0.02540131
04/2007,147231.638501,0.06068907,0.06060073
05/2007,156166.98995,0.04326799,0.0431811
06/2007,162924.02137,0.0377591,0.03767266
07/2007,169075.885095,-0.02078147,-0.02086303
08/2007,165562.239927,0.0733956,0.07330619
09/2007,177713.77911,0.09097762,0.09088675
10/2007,193881.755368,-0.09060801,-0.09068376
11/2007,176314.514572,0.00631762,0.00623381
12/2007,177428.403546,-0.13327383,-0.13334602
01/2008,153781.840955,0.05314133,0.05305362
02/2008,161954.013187,-0.09146578,-0.09154145
03/2008,147140.763218,0.10024183,0.10015019
04/2008,161890.422857,0.02094468,0.02085965
05/2008,165281.165889,-0.11424555,-0.11431932
06/2008,146398.528089,-0.02749025,-0.02757125
07/2008,142373.995349,-0.02482724,-0.02490846
08/2008,138839.241439,-0.14997457,-0.15004537
09/2008,118016.885604,-0.18549312,-0.18556096
10/2008,96125.564945,-0.07302646,-0.07310367
11/2008,89105.854844,-0.01393007,-0.0140122
12/2008,87864.604268,0.01622359,0.01613895
01/2009,89290.083708,-0.04340666,-0.04348633
02/2009,85414.299842,0.08677408,0.08668356
03/2009,92826.047069,0.16946314,0.16936574
04/2009,108556.640407,0.10306394,0.10297206
05/2009,119744.915094,-0.01578516,-0.01586714
06/2009,117854.72199,0.11284766,0.11275497
07/2009,131154.351181,-0.01266907,-0.0127513
08/2009,129492.747772,0.06329347,0.06320491
09/2009,137688.793608,-0.0092929,-0.00937542
10/2009,136409.265,0.02752368,0.0274381
11/2009,140163.74973,0.0841404,0.0840501
12/2009,151957.183132,-0.02585677,-0.0259379
01/2010,148028.061292,0.03302029,0.03293425
02/2010,152915.99014,0.08810895,0.08801832
03/2010,166389.256933,0.02480774,0.02472238
04/2010,170516.997882,-0.01278968,-0.0128719
05/2010,168336.140408,-0.00425991,-0.00434284
06/2010,167619.043908,0.02099822,0.02091318
07/2010,171138.74521,0.0078367,0.00775276
08/2010,172479.907902,0.03244721,0.03236122
09/2010,178076.400484,0.01360163,0.01351721
10/2010,180498.529855,0.03798758,0.03790113
11/2010,187355.233036,0.04228873,0.04220192
12/2010,195278.247777,-0.05039312,-0.05047221
01/2011,185437.567967,-0.01934808,-0.01942976
02/2011,181849.706491,0.0311496,0.03106372
03/2011,187514.252481,-0.0140789,-0.01416101
04/2011,184874.258762,0.00633564,0.00625183
05/2011,186045.555954,-0.01959747,-0.01967912
06/2011,182399.534629,0.00972262,0.00963852
07/2011,184172.935835,-0.10097604,-0.10105092
08/2011,165575.882367,-0.08570642,-0.08578257
09/2011,151384.966496,0.09227255,0.09218158
10/2011,165353.643754,-0.0260365,-0.02611762
11/2011,161048.414264,0.02462034,0.024535
12/2011,165013.480176,0.09358902,0.09349794
01/2012,180456.930738,0.03902978,0.03894324
02/2012,187500.124927,-0.02697184,-0.02705288
03/2012,182442.901078,-0.00105225,-0.00113545
04/2012,182250.925201,-0.0535372,-0.05361603
05/2012,172493.720777,0.02363168,0.02354642
06/2012,176570.036378,0.04564121,0.04555412
07/2012,184628.906024,-0.02874494,-0.02882583
08/2012,179321.759543,0.03437483,0.03428868
09/2012,185485.913875,-0.0107835,-0.01086589
10/2012,183485.726945,0.01331548,0.01323108
11/2012,185928.926798,0.03247801,0.03239202
12/2012,191967.529059,-0.01269651,-0.01277874
01/2013,189530.211188,0.01924838,0.01916349
02/2013,193178.360058,0.00786534,0.0077814
03/2013,194697.77426,-0.01265819,-0.01274043
04/2013,192233.252616,-0.02023812,-0.02031972
05/2013,188342.813163,-0.06848616,-0.06856374
06/2013,175443.937018,-0.00386146,-0.00394443
07/2013,174766.467254,-0.01381007,-0.01389221
08/2013,172352.929777,0.04404866,0.04396171
09/2013,179944.846027,0.03827566,0.03818918
10/2013,186832.353596,-0.01237228,-0.01245453
11/2013,184520.812078,-0.02724091,-0.02732193
12/2013,179494.296976,-0.04568335,-0.04576283
01/2014,171294.396819,0.01111797,0.01103375
02/2014,173198.842366,0.03278971,0.03270369
03/2014,178877.982898,-0.00077042,-0.00085365
04/2014,178740.171162,0.05361833,0.05353057
05/2014,188323.919894,0.02318631,0.02310109
06/2014,192690.457314,0.04143125,0.04134451
07/2014,200673.86428,0.03775027,0.03766384
08/2014,208249.35737,-0.0293885,-0.02946934
09/2014,202129.221601,0.01667381,0.01658913
10/2014,205499.484845,-0.0072674,-0.00735008
11/2014,204006.038356,-0.0187305,-0.01881222
12/2014,200184.904225,0.08047482,0.08038483
01/2015,216294.749244,0.03704638,0.03696
02/2015,224307.68605,0.03005988,0.02997409
03/2015,231050.349252,0.03336854,0.03328248
04/2015,238760.162675,-0.01840876,-0.01849052
05/2015,234364.883956,-0.0442891,-0.0443687
06/2015,223985.073644,-0.04985236,-0.0499315
07/2015,212818.888082,-0.11021967,-0.11029378
08/2015,189362.060811,-0.02868756,-0.02876846
09/2015,183929.724717,0.08949029,0.08939955
10/2015,200389.649088,0.00085059,0.00076723
11/2015,200560.098705,-0.04940112,-0.04948029
12/2015,190652.205236,-0.06764428,-0.06772193
01/2016,177755.674451,0.00140843,0.00132502
