month_year,price_eur,month_return,month_return_after_TER
08/2005,40936.925091,-0.00525167,-0.00549995
09/2005,42189.176684,0.03058978,0.03033255
10/2005,41165.371402,-0.02426701,-0.02451055
11/2005,42953.733805,0.04344337,0.04318293
12/2005,43573.027923,0.0144177,0.01416451
01/2006,43605.092965,0.00073589,0.00048611
02/2006,44809.383374,0.02761811,0.02736163
03/2006,44420.557483,-0.00867733,-0.00892476
04/2006,43715.459111,-0.01587324,-0.01611888
05/2006,41619.468532,-0.04794621,-0.04818384
06/2006,42318.362494,0.01679248,0.01653869
07/2006,43082.352309,0.01805339,0.01779929
08/2006,43997.307029,0.02123734,0.02098245
09/2006,45086.817954,0.02476313,0.02450735
10/2006,46302.673548,0.02696699,0.02671066
11/2006,45780.457506,-0.01127831,-0.01152509
12/2006,47028.353124,0.02725826,0.02700186
01/2007,48492.476375,0.03113278,0.03087541
02/2007,47452.874209,-0.02143842,-0.02168267
03/2007,47708.449833,0.00538588,0.00513494
04/2007,48397.949203,0.01445235,0.01419915
05/2007,49576.022748,0.02434139,0.02408572
06/2007,47898.725878,-0.03383282,-0.03407397
07/2007,45913.085728,-0.04145497,-0.04169422
08/2007,46572.57442,0.01436385,0.01411067
09/2007,46829.998326,0.00552737,0.0052764
10/2007,47082.371274,0.00538913,0.00513819
11/2007,45081.436663,-0.04249859,-0.04273758
12/2007,44397.666409,-0.01516745,-0.01541325
01/2008,41728.946338,-0.06010947,-0.06034406
02/2008,40433.654815,-0.0310406,-0.03128245
03/2008,38467.697062,-0.04862182,-0.04885928
04/2008,40216.327702,0.04545712,0.04519618
05/2008,40734.605659,0.01288725,0.01263444
06/2008,37491.692424,-0.07961077,-0.07984049
07/2008,37910.234281,0.01116359,0.01091121
08/2008,40163.29216,0.05943139,0.05916696
09/2008,38826.222944,-0.03329083,-0.03353211
10/2008,36627.335282,-0.05663409,-0.05686955
11/2008,35440.722565,-0.03239692,-0.03263842
12/2008,33023.004941,-0.06821863,-0.0684512
01/2009,33283.868569,0.00789945,0.00764789
02/2009,30404.354843,-0.08651379,-0.08674179
03/2009,29969.520603,-0.01430171,-0.01454773
04/2009,32192.573003,0.07417711,0.073909
05/2009,32400.043271,0.00644466,0.00619346
06/2009,32736.557109,0.01038622,0.01013403
07/2009,34970.340395,0.06823513,0.06796851
08/2009,35609.029975,0.01826375,0.0180096
09/2009,36006.837228,0.01117153,0.01091914
10/2009,34654.883105,-0.03754715,-0.03778737
11/2009,35588.541176,0.0269416,0.02668528
12/2009,37142.671264,0.0436694,0.0434089
01/2010,37376.017219,0.00628242,0.00603126
02/2010,39018.3225,0.04394008,0.04367952
03/2010,40594.411383,0.04039356,0.04013388
04/2010,40972.003796,0.00930159,0.00904967
05/2010,41573.498282,0.01468062,0.01442736
06/2010,41922.715908,0.00840001,0.00814831
07/2010,41295.830483,-0.01495336,-0.01519922
08/2010,42569.005573,0.0308306,0.03057331
09/2010,41834.116004,-0.01726349,-0.01750877
10/2010,42299.12558,0.01111556,0.01086319
11/2010,44086.293169,0.0422507,0.04199056
12/2010,44863.359704,0.01762603,0.01737204
01/2011,43644.323873,-0.02717219,-0.027415
02/2011,44428.921606,0.01797709,0.017723
03/2011,43411.794897,-0.02289335,-0.02313723
04/2011,43304.278435,-0.00247666,-0.00272564
05/2011,45099.520517,0.04145646,0.04119652
06/2011,44431.371722,-0.01481499,-0.01506088
07/2011,44575.339494,0.00324023,0.00298982
08/2011,43574.339626,-0.02245636,-0.02270035
09/2011,45096.079296,0.03492284,0.03466453
10/2011,45398.13027,0.00669794,0.00644668
11/2011,46934.719881,0.03384698,0.03358894
12/2011,49707.7983,0.05908373,0.05881939
01/2012,49275.465044,-0.00869749,-0.00894492
02/2012,49385.476713,0.00223259,0.00198243
03/2012,50435.319506,0.02125813,0.02100323
04/2012,51402.074397,0.01916821,0.01891383
05/2012,52302.72778,0.01752173,0.01726776
06/2012,53694.716165,0.02661407,0.02635783
07/2012,56254.668035,0.04767605,0.04741455
08/2012,55155.543039,-0.01953838,-0.0197831
09/2012,54694.400444,-0.00836077,-0.00860827
10/2012,53940.889602,-0.01377675,-0.0140229
11/2012,53993.542469,0.00097612,0.00072628
12/2012,52674.196547,-0.02443525,-0.02467875
01/2013,53663.954123,0.01879018,0.01853589
02/2013,56775.46003,0.0579813,0.05771724
03/2013,61165.517318,0.07732315,0.07705425
04/2013,61700.753252,0.00875062,0.00849884
05/2013,59059.213027,-0.04281212,-0.04305103
06/2013,58421.351276,-0.01080038,-0.01104728
07/2013,59394.74776,0.01666166,0.0164079
08/2013,57944.69307,-0.02441385,-0.02465735
09/2013,58640.538584,0.01200879,0.0117562
10/2013,60147.787534,0.02570319,0.02544718
11/2013,60264.578778,0.00194174,0.00169166
12/2013,59770.595592,-0.00819691,-0.00844446
01/2014,59316.787902,-0.00759249,-0.00784019
02/2014,60333.414665,0.01713894,0.01688507
03/2014,61076.882546,0.01232266,0.01206999
04/2014,61719.055722,0.01051418,0.01026196
05/2014,63745.654853,0.03283587,0.03257808
06/2014,64552.001259,0.01264943,0.01239668
07/2014,65161.692852,0.00944497,0.00919302
08/2014,68071.630362,0.04465718,0.04439644
09/2014,69670.056606,0.02348153,0.02322608
10/2014,72104.33192,0.03494005,0.03468174
11/2014,73826.626166,0.02388614,0.02363058
12/2014,75610.177894,0.02415865,0.02390303
01/2015,82374.907668,0.08946851,0.08919658
02/2015,85304.222922,0.03556077,0.0353023
03/2015,88576.344087,0.03835826,0.03809909
04/2015,85866.769338,-0.03059028,-0.03083223
05/2015,87368.20481,0.01748564,0.01723168
06/2015,83785.804588,-0.04100348,-0.04124284
07/2015,88231.866457,0.05306462,0.05280178
08/2015,82529.251032,-0.06463215,-0.06486562
09/2015,81579.191789,-0.01151179,-0.01175851
10/2015,87892.430884,0.07738786,0.07711895
11/2015,90578.064107,0.03055591,0.03029869
12/2015,88671.923193,-0.02104418,-0.02128852
01/2016,86931.466621,-0.01962805,-0.01987274
02/2016,89020.370497,0.02402932,0.02377373
03/2016,89928.484308,0.01020119,0.00994905
04/2016,90698.579472,0.00856342,0.00831169
05/2016,92559.279109,0.0205152,0.02026049
06/2016,96919.914174,0.04711181,0.04685046
07/2016,98692.437883,0.01828854,0.01803438
08/2016,95671.06448,-0.03061403,-0.03085599
09/2016,95545.089525,-0.00131675,-0.00156602
10/2016,94135.635918,-0.01475171,-0.01499762
11/2016,95433.219097,0.01378419,0.01353115
12/2016,98424.674181,0.03134606,0.03108864
01/2017,98218.583315,-0.00209389,-0.00234297
02/2017,102961.705122,0.04829149,0.04802984
03/2017,102449.207431,-0.00497756,-0.00522591
04/2017,101242.83127,-0.01177536,-0.01202201
05/2017,101492.253417,0.0024636,0.00221339
06/2017,99203.794434,-0.02254811,-0.02279208
07/2017,98378.215218,-0.00832205,-0.00856957
08/2017,98372.643229,-5.664e-05,-0.00030622
09/2017,98716.899235,0.00349951,0.00324904
10/2017,101563.611052,0.02883713,0.02858034
11/2017,102556.646236,0.00977747,0.00952544
12/2017,101492.898806,-0.01037229,-0.0106193
01/2018,100654.870827,-0.00825701,-0.00850454
02/2018,98524.256139,-0.02116753,-0.02141184
03/2018,97560.523888,-0.00978167,-0.01002883
04/2018,99596.381056,0.02086763,0.02061283
05/2018,103003.244453,0.0342067,0.03394857
06/2018,104048.061954,0.01014354,0.00989141
07/2018,106637.554047,0.02488746,0.02463165
08/2018,109074.287346,0.02285061,0.02259531
09/2018,111095.737221,0.01853278,0.01827856
10/2018,108440.725901,-0.02389841,-0.02414204
11/2018,111162.672616,0.02510078,0.02484492
12/2018,104144.630999,-0.06313308,-0.06336691
01/2019,109149.908883,0.04806083,0.04779924
02/2019,113168.853725,0.03682041,0.03656163
03/2019,117377.650231,0.03719041,0.03693154
04/2019,118691.868982,0.0111965,0.01094411
05/2019,118266.878635,-0.00358062,-0.00382932
06/2019,121399.623399,0.02648878,0.02623257
07/2019,124459.994885,0.02520907,0.02495318
08/2019,127903.668325,0.02766892,0.02741242
09/2019,130923.455903,0.02360986,0.02335437
10/2019,128908.997056,-0.01538654,-0.01563229
11/2019,131656.693544,0.02131501,0.02106009
12/2019,130740.156624,-0.00696157,-0.00720942
01/2020,135493.346185,0.036356,0.03609733
02/2020,125444.646148,-0.07416379,-0.07439487
03/2020,113196.464292,-0.09763814,-0.09786336
04/2020,122261.805076,0.08008502,0.07981543
05/2020,122680.169506,0.00342187,0.00317142
06/2020,121653.393486,-0.00836954,-0.00861704
07/2020,119454.978184,-0.01807114,-0.01831622
08/2020,121433.152893,0.01656,0.01630627
09/2020,121800.367714,0.00302401,0.00277366
10/2020,117986.916961,-0.03130902,-0.0315508
11/2020,123268.627839,0.04476522,0.04450446
12/2020,122819.069583,-0.00364698,-0.00389566
01/2021,121786.954536,-0.00840354,-0.00865104
02/2021,119949.74894,-0.01508541,-0.01533123
03/2021,130115.654569,0.08475137,0.08448062
04/2021,130014.118007,-0.00078036,-0.00102976
05/2021,131003.080068,0.00760657,0.00735508
06/2021,135833.018598,0.03686889,0.0366101
07/2021,139403.205416,0.02628364,0.02602749
08/2021,142588.321589,0.02284823,0.02259293
09/2021,139130.582758,-0.0242498,-0.02449335
10/2021,142610.723771,0.02501349,0.02475765
11/2021,143218.475371,0.00426161,0.00401095
12/2021,152037.675349,0.06157865,0.06131368
01/2022,145824.307691,-0.04086729,-0.04110668
02/2022,142710.375541,-0.021354,-0.02159826
03/2022,150544.79152,0.05489731,0.05463402
04/2022,150856.466834,0.00207032,0.0018202
05/2022,147345.873589,-0.02327108,-0.02351487
06/2022,145324.367769,-0.01371946,-0.01396563
07/2022,153310.709669,0.05495528,0.05469197
08/2022,151717.070611,-0.01039483,-0.01064183
09/2022,144918.824184,-0.04480871,-0.04504712
10/2022,150743.70335,0.04019408,0.03993446
11/2022,152797.694386,0.01362572,0.01337272
12/2022,145636.801087,-0.04686519,-0.04710309
01/2023,146051.28446,0.00284601,0.0025957
02/2023,143664.701934,-0.01634072,-0.01658623
03/2023,145832.893668,0.01509203,0.01483867
04/2023,148279.604102,0.01677749,0.01652371
05/2023,146347.249709,-0.01303183,-0.01327817
06/2023,148277.006614,0.01318615,0.01293327
07/2023,148089.407895,-0.00126519,-0.00151447
08/2023,147931.998868,-0.00106293,-0.00131226
09/2023,147628.6336,-0.00205071,-0.00229979
10/2023,145206.598403,-0.01640627,-0.01665177
11/2023,148719.365911,0.02419151,0.02393588
12/2023,151008.138752,0.01538988,0.01513644
01/2024,157345.867858,0.04196945,0.04170938
02/2024,158935.938716,0.01010558,0.00985346
03/2024,163038.071169,0.02580997,0.02555394
04/2024,158594.53533,-0.02725459,-0.02749738
05/2024,160175.448295,0.00996827,0.00971619
06/2024,163172.499389,0.01871105,0.01845679
07/2024,169076.275636,0.0361812,0.03592257
08/2024,173335.089507,0.02518871,0.02493283
09/2024,171886.654014,-0.00835627,-0.00860378
10/2024,172696.394294,0.0047109,0.00446013
11/2024,184234.796642,0.06681322,0.06654695
12/2024,178073.768243,-0.03344118,-0.03368242
01/2025,184514.126184,0.0361668,0.03590818
02/2025,190375.981427,0.03176914,0.03151162
03/2025,184545.537587,-0.03062594,-0.03086789
04/2025,177213.201654,-0.03973185,-0.03997153
05/2025,179668.996139,0.01385785,0.0136048
06/2025,174318.690839,-0.02977868,-0.03002084
07/2025,174680.855682,0.0020776,0.00182749
08/2025,175943.032457,0.00722562,0.00697422
09/2025,175044.35062,-0.0051078,-0.00535612
10/2025,173725.156143,-0.00753634,-0.00778406
11/2025,178069.317678,0.02500594,0.02475011
12/2025,174044.367846,-0.02260328,-0.02284723
01/2026,173496.73042,-0.00314654,-0.00339535
