month_year,price_eur,month_return,month_return_after_TER
12/2014,46307.766484,0.05148713,0.05126836
01/2015,48692.020315,0.07252804,0.0723049
02/2015,52223.557321,0.03113534,0.03092081
03/2015,53849.555327,-0.01039977,-0.01060566
04/2015,53289.532341,0.0347175,0.03450223
05/2015,55139.611871,-0.04652819,-0.04672656
06/2015,52574.065691,0.02437501,0.02416188
07/2015,53855.558904,-0.09179835,-0.0919873
08/2015,48911.70769,-0.05226319,-0.05246037
09/2015,46355.425841,0.10008055,0.09985167
10/2015,50994.702136,0.0226839,0.02247113
11/2015,52151.461085,-0.04222586,-0.04242512
12/2015,49949.320939,-0.08726081,-0.08745071
01/2016,45590.702498,-0.00911224,-0.0093184
02/2016,45175.269013,0.01591287,0.01570151
03/2016,45894.137377,0.03156638,0.03135177
04/2016,47342.849371,0.01947792,0.01926582
05/2016,48264.989765,-0.03470428,-0.03490512
06/2016,46589.987818,0.05551973,0.05530013
07/2016,49176.651449,0.01732706,0.01711541
08/2016,50028.738331,0.00016877,-3.932e-05
09/2016,50037.181529,0.02307375,0.0228609
10/2016,51191.727063,0.04793644,0.04771841
11/2016,53645.676172,0.0398818,0.03966545
12/2016,55785.162154,0.00269515,0.00248654
01/2017,55935.511392,0.03480531,0.03459002
02/2017,57882.36444,-0.00487378,-0.00508082
03/2017,57600.258336,-0.01446041,-0.01466545
04/2017,56767.335105,-0.01734804,-0.01755248
05/2017,55782.533218,-0.00585518,-0.00606202
06/2017,55455.916316,0.00198146,0.00177299
07/2017,55565.799719,-0.01149494,-0.0117006
08/2017,54927.074121,0.03500769,0.03479235
09/2017,56849.943996,0.03959972,0.03938343
10/2017,59101.185971,0.00770313,0.00749348
11/2017,59556.450263,0.00563811,0.00542889
12/2017,59892.236194,0.01371138,0.01350047
01/2018,60713.441223,-0.01767884,-0.01788322
02/2018,59640.097847,-0.03113264,-0.03133421
03/2018,57783.344276,0.04086835,0.0406518
04/2018,60144.854337,0.00699313,0.00678362
05/2018,60565.455108,-0.016847,-0.01705155
06/2018,59545.108723,0.02061824,0.0204059
07/2018,60772.823849,-0.00228445,-0.00249202
08/2018,60633.991549,0.02429243,0.02407933
09/2018,62106.938821,-0.05133547,-0.05153284
10/2018,58918.649891,0.00024422,3.612e-05
11/2018,58933.038962,-0.08381313,-0.08400375
12/2018,53993.676404,0.08280301,0.08257773
01/2019,58464.515509,0.0153828,0.01517155
02/2019,59363.863489,0.00978293,0.00957285
03/2019,59944.616212,0.01915274,0.0189407
04/2019,61092.719697,-0.07617705,-0.07636926
05/2019,56438.856245,0.04703788,0.04682005
06/2019,59093.620599,0.01702004,0.01680845
07/2019,60099.396598,-0.03150827,-0.03170977
08/2019,58205.768507,0.06177969,0.06155879
09/2019,61801.70297,0.0142061,0.01399509
10/2019,62679.664197,0.03486222,0.03464692
11/2019,64864.816511,0.00952588,0.00931585
12/2019,65482.71097,-0.01880421,-0.01900835
01/2020,64251.360573,-0.08717953,-0.08736944
02/2020,58649.957373,-0.16194406,-0.16211842
03/2020,49151.945216,0.07951401,0.07928941
04/2020,53060.213368,0.00572214,0.0055129
05/2020,53363.831563,0.00103525,0.00082698
06/2020,53419.076508,-0.07344225,-0.07363502
07/2020,49495.859601,0.04646323,0.04624551
08/2020,51795.596974,-0.01310491,-0.01331023
09/2020,51116.820455,-0.03378784,-0.03398887
10/2020,49389.693292,0.14142919,0.14119172
11/2020,56374.837815,0.02119124,0.02097878
12/2020,57569.49034,0.02386395,0.02365093
01/2021,58943.325689,0.06231035,0.06208934
02/2021,62616.105131,0.09232821,0.09210094
03/2021,68397.33776,-0.01979267,-0.01999661
04/2021,67043.571542,0.02193397,0.02172135
05/2021,68514.103236,0.01052037,0.01031013
06/2021,69234.896645,-0.00659411,-0.00680079
07/2021,68778.354089,0.01575604,0.01554471
08/2021,69862.028728,0.00732982,0.00712024
09/2021,70374.104714,0.00046917,0.00026102
