month_year,price_eur,month_return,month_return_after_TER
12/1995,92543.844511,0.05557668,0.05544484
01/1996,94216.327781,0.01807233,0.01794518
02/1996,95033.196843,0.00867014,0.00854416
03/1996,96983.252836,0.02051973,0.02039227
04/1996,100698.844606,0.03831168,0.038182
05/1996,100179.337219,-0.00515902,-0.00528327
06/1996,99833.316394,-0.00345401,-0.00357848
07/1996,95437.569531,-0.04403086,-0.04415026
08/1996,94930.933487,-0.00530856,-0.0054328
09/1996,98347.052802,0.03598531,0.03585592
10/1996,97994.063646,-0.00358922,-0.00371367
11/1996,100724.531495,0.0278636,0.02773523
12/1996,101525.668416,0.00795374,0.00782785
01/1997,101036.769016,-0.00481553,-0.00493982
02/1997,107036.565594,0.05938231,0.05924999
03/1997,108388.069915,0.01262657,0.01250009
04/1997,109646.691172,0.01161218,0.01148583
05/1997,116518.404188,0.06267141,0.06253869
06/1997,124119.387468,0.06523419,0.06510114
07/1997,129916.566542,0.04670648,0.04657574
08/1997,123780.6332,-0.0472298,-0.0473488
09/1997,127299.680622,0.02842971,0.02830126
10/1997,115560.076854,-0.09222021,-0.09233359
11/1997,111915.518739,-0.03153821,-0.03165917
12/1997,116028.807281,0.03675351,0.03662402
01/1998,123756.825915,0.06660431,0.06647109
02/1998,131525.069606,0.06277022,0.06263749
03/1998,136345.209358,0.03664807,0.03651859
04/1998,136473.44138,0.0009405,0.00081548
05/1998,133695.631776,-0.02035421,-0.02047657
06/1998,135381.665311,0.01261098,0.01248451
07/1998,136588.909674,0.00891734,0.00879133
08/1998,118659.038422,-0.13126887,-0.13137737
09/1998,109892.2282,-0.07388236,-0.07399803
10/1998,116851.320453,0.06332652,0.06319371
11/1998,126323.874679,0.08106502,0.08092999
12/1998,130333.747131,0.03174279,0.03161393
01/1999,134618.459738,0.03287493,0.03274592
02/1999,135590.813426,0.00722303,0.00709723
03/1999,144876.54098,0.06848346,0.06835
04/1999,153156.221263,0.0571499,0.05701787
05/1999,147380.471319,-0.03771149,-0.03783168
06/1999,155040.128582,0.051972,0.05184061
07/1999,154043.964187,-0.0064252,-0.0065493
08/1999,156249.72728,0.01431905,0.01419236
09/1999,156574.359335,0.00207765,0.00195249
10/1999,165921.903303,0.05970035,0.05956799
11/1999,177778.748527,0.0714604,0.07132657
12/1999,195110.766254,0.09749207,0.09735499
01/2000,188028.69516,-0.0362977,-0.03641806
02/2000,194891.765254,0.03650012,0.03637066
03/2000,206309.972238,0.05858743,0.05845521
04/2000,205685.088759,-0.00302886,-0.00315338
05/2000,195998.149763,-0.04709597,-0.04721499
06/2000,199055.925211,0.01560104,0.0154742
07/2000,197929.86338,-0.00565701,-0.0057812
08/2000,208102.39587,0.05139463,0.05126331
09/2000,200495.387367,-0.03655416,-0.03667449
10/2000,203093.945401,0.01296069,0.01283417
11/2000,188917.952747,-0.06980017,-0.06991635
12/2000,182482.572679,-0.03406442,-0.03418506
01/2001,183054.560008,0.00313448,0.00300919
02/2001,169377.376812,-0.07471643,-0.074832
03/2001,165329.82209,-0.02389667,-0.02401858
04/2001,175955.581285,0.06427007,0.06413714
05/2001,178109.959322,0.01224387,0.01211745
06/2001,170846.398696,-0.04078133,-0.04090113
07/2001,162574.043347,-0.04841984,-0.04853869
08/2001,151269.45908,-0.06953499,-0.0696512
09/2001,136404.787561,-0.09826618,-0.0983788
10/2001,141121.356493,0.03457774,0.03444852
11/2001,149041.683507,0.05612423,0.05599232
12/2001,151444.109332,0.01611915,0.01599224
01/2002,146670.099915,-0.03152324,-0.0316442
02/2002,147325.478913,0.00446839,0.00434293
03/2002,153858.438143,0.04434372,0.04421328
04/2002,149887.593772,-0.02580843,-0.0259301
05/2002,145720.63678,-0.02780055,-0.02792197
06/2002,131552.819417,-0.09722588,-0.09733864
07/2002,120800.143412,-0.08173657,-0.08185126
08/2002,119999.319057,-0.00662933,-0.0067534
09/2002,106978.670006,-0.10850602,-0.10861737
10/2002,112552.543207,0.05210266,0.05197125
11/2002,116987.100455,0.03939988,0.03927007
12/2002,107161.059318,-0.08399252,-0.08410693
01/2003,99942.568367,-0.06736114,-0.06747762
02/2003,98281.394431,-0.01662129,-0.01674411
03/2003,95387.612204,-0.02944385,-0.02956507
04/2003,102325.256657,0.07273108,0.0725971
05/2003,102319.757235,-5.374e-05,-0.00017864
06/2003,108428.217507,0.05969971,0.05956736
07/2003,111983.976465,0.03279367,0.03266467
08/2003,118981.99683,0.06249127,0.06235856
09/2003,114926.320676,-0.03408647,-0.03420711
10/2003,122438.337307,0.06536376,0.0652307
11/2003,121330.115414,-0.00905127,-0.00917503
12/2003,124055.482554,0.02246241,0.02233471
01/2004,128281.393659,0.03406469,0.03393553
02/2004,130872.485932,0.0201985,0.02007108
03/2004,133615.047658,0.02095598,0.02082847
04/2004,133134.403218,-0.00359723,-0.00372168
05/2004,131004.441795,-0.01599858,-0.01612148
06/2004,134503.870476,0.02671229,0.02658406
07/2004,131658.574269,-0.02115401,-0.02127627
08/2004,131420.055614,-0.00181165,-0.00193632
09/2004,132002.743012,0.00443378,0.00430833
10/2004,133225.127459,0.0092603,0.00913424
11/2004,136121.842966,0.02174301,0.0216154
12/2004,138476.983905,0.01730171,0.01717465
01/2005,141853.639638,0.02438424,0.02425629
02/2005,145682.930688,0.02699466,0.02686639
03/2005,145593.965575,-0.00061068,-0.0007355
04/2005,141958.247082,-0.02497163,-0.02509341
05/2005,149436.925522,0.05268224,0.05255076
06/2005,154881.545254,0.03643423,0.03630478
07/2005,159870.284516,0.03221003,0.03208111
08/2005,162869.691207,0.0187615,0.01863426
09/2005,172508.809801,0.05918301,0.05905072
10/2005,167198.380088,-0.03078353,-0.03090458
11/2005,175330.12832,0.04863533,0.04850436
12/2005,183024.03939,0.04388242,0.04375204
01/2006,189445.383192,0.0350847,0.03495542
02/2006,192672.78528,0.01703606,0.01690903
03/2006,195022.339547,0.01219453,0.01206811
04/2006,197290.094804,0.01162818,0.01150183
05/2006,184912.522425,-0.06273793,-0.06285499
06/2006,186926.030318,0.01088898,0.01076272
07/2006,187879.3849,0.00510017,0.00497463
08/2006,191956.251311,0.02169938,0.02157177
09/2006,194695.297166,0.01426912,0.01414243
10/2006,201815.784558,0.03657247,0.036443
11/2006,199891.796719,-0.00953339,-0.00965709
12/2006,206091.570725,0.03101565,0.03088688
01/2007,210806.33089,0.02287702,0.02274926
02/2007,208358.998312,-0.01160939,-0.01173284
03/2007,211980.909835,0.01738303,0.01725596
04/2007,216950.368192,0.02344295,0.02331513
05/2007,224273.83744,0.03375643,0.03362731
06/2007,223634.516961,-0.00285062,-0.00297517
07/2007,217292.968207,-0.02835675,-0.02847811
08/2007,214178.948648,-0.01433097,-0.01445408
09/2007,218780.491765,0.02148457,0.02135699
10/2007,224056.093835,0.02411368,0.02398577
11/2007,210714.461841,-0.05954595,-0.05966341
12/2007,207315.227647,-0.01613195,-0.01625483
01/2008,186733.375518,-0.09927805,-0.09939055
02/2008,186394.511216,-0.0018147,-0.00193937
03/2008,176238.944466,-0.05448426,-0.05460235
04/2008,189291.512943,0.07406177,0.07392762
05/2008,192560.457461,0.01726937,0.01714231
06/2008,174702.509591,-0.09273943,-0.09285275
07/2008,170136.811994,-0.02613413,-0.02625576
08/2008,173280.630412,0.01847818,0.01835097
09/2008,152740.705433,-0.11853561,-0.1186457
10/2008,135627.501217,-0.11204089,-0.11215179
11/2008,128574.81347,-0.05200043,-0.05211883
12/2008,123779.076145,-0.0372992,-0.03741944
01/2009,121871.072663,-0.01541459,-0.01553756
02/2009,111023.854224,-0.08900569,-0.08911947
03/2009,112435.310527,0.01271309,0.0125866
04/2009,127250.351345,0.13176502,0.13162366
05/2009,134975.257094,0.06070636,0.06057388
06/2009,133237.286428,-0.01287622,-0.01299951
07/2009,145706.738439,0.09358831,0.09345172
08/2009,151256.198424,0.0380865,0.03795685
09/2009,153506.385871,0.01487666,0.01474991
10/2009,149439.859322,-0.02649093,-0.02661252
11/2009,150864.222406,0.00953135,0.00940526
12/2009,159833.571357,0.05945312,0.0593208
01/2010,157141.017536,-0.01684598,-0.01696878
02/2010,161564.608484,0.02815045,0.02802204
03/2010,173126.047835,0.07155923,0.0714254
04/2010,172645.27929,-0.00277699,-0.00290154
05/2010,166173.987129,-0.03748317,-0.03760339
06/2010,164250.544616,-0.01157487,-0.01169832
07/2010,169005.43311,0.028949,0.02882048
08/2010,168453.617582,-0.00326508,-0.00338957
09/2010,171518.959323,0.01819695,0.01806978
10/2010,174950.070976,0.02000427,0.01987687
11/2010,178613.33944,0.02093894,0.02081142
12/2010,187738.044957,0.05108636,0.05095508
01/2011,187160.016841,-0.00307891,-0.00320342
02/2011,192107.463038,0.02643431,0.02630611
03/2011,183316.412723,-0.04576111,-0.04588029
04/2011,184805.861064,0.00812501,0.0079991
05/2011,185248.886258,0.00239725,0.00227205
06/2011,181751.355735,-0.01888017,-0.01900271
07/2011,181172.546288,-0.00318462,-0.00330912
08/2011,163674.840612,-0.09658034,-0.09669317
09/2011,157564.342951,-0.03733315,-0.03745339
10/2011,166738.54814,0.05822514,0.05809296
11/2011,165942.98454,-0.00477132,-0.00489563
12/2011,170208.380665,0.02570399,0.02557588
01/2012,176171.10763,0.03503192,0.03490265
02/2012,182165.350752,0.03402512,0.03389597
03/2012,181994.86623,-0.00093588,-0.00106066
04/2012,180828.467405,-0.00640897,-0.00653306
05/2012,170689.127225,-0.05607159,-0.05618949
06/2012,179171.881451,0.0496971,0.04956599
07/2012,185921.674821,0.03767217,0.03754257
08/2012,186267.826561,0.00186181,0.00173668
09/2012,187188.196719,0.00494111,0.0048156
10/2012,187585.971256,0.002125,0.00199983
11/2012,191634.838234,0.02158406,0.02145647
12/2012,194313.143082,0.01397609,0.01384944
01/2013,198514.99005,0.0216241,0.0214965
02/2013,202838.80019,0.02178077,0.02165316
03/2013,209617.916075,0.0334212,0.03329213
04/2013,214691.132839,0.02420221,0.02407429
05/2013,210947.65385,-0.01743658,-0.0175593
06/2013,201897.474203,-0.04290249,-0.04302203
07/2013,209514.970991,0.03772953,0.03759992
08/2013,207441.092578,-0.00989847,-0.01002214
09/2013,217659.494876,0.0492593,0.04912825
10/2013,222719.653854,0.02324805,0.02312025
11/2013,224578.425141,0.00834579,0.00821985
12/2013,224986.377654,0.00181653,0.0016914
01/2014,220297.115779,-0.02084243,-0.02096472
02/2014,227323.914571,0.03189692,0.03176803
03/2014,226713.449564,-0.00268544,-0.00281
04/2014,229261.2842,0.01123813,0.01111183
05/2014,236962.828618,0.03359287,0.03346378
06/2014,239433.884901,0.01042803,0.01030183
07/2014,240072.492729,0.00266716,0.00254193
08/2014,243743.600042,0.01529166,0.01516485
09/2014,244970.455934,0.00503339,0.00490786
10/2014,242210.940714,-0.01126469,-0.01138818
11/2014,245994.351101,0.01562031,0.01549346
12/2014,244514.77893,-0.00601466,-0.00613881
01/2015,261664.471006,0.07013765,0.07000399
02/2015,278901.053575,0.06587284,0.06573972
03/2015,286502.639544,0.02725549,0.02712719
04/2015,286752.706412,0.00087283,0.00074782
05/2015,290612.417623,0.01346007,0.01333349
06/2015,276824.571818,-0.0474441,-0.04756308
07/2015,286905.55382,0.0364165,0.03628705
08/2015,260124.189062,-0.09334558,-0.09345882
09/2015,247257.276325,-0.0494645,-0.04958322
10/2015,270348.543328,0.09338964,0.09325307
11/2015,277061.231024,0.02482975,0.02470175
12/2015,264394.420512,-0.04571845,-0.04583764
01/2016,245450.269351,-0.0716511,-0.07176705
02/2016,242733.200623,-0.01106973,-0.01119325
