month_year,price_eur,month_return,month_return_after_TER
07/2020,379.892347,0.02964351,0.02942929
08/2020,391.153691,-0.01273554,-0.01294094
09/2020,386.172138,-0.03870348,-0.03890348
10/2020,371.225931,0.07912542,0.0789009
11/2020,400.599337,0.02572944,0.02551604
12/2020,410.906535,-0.04237199,-0.04257123
01/2021,393.495607,-0.02529959,-0.02550238
02/2021,383.540328,0.06534262,0.06512097
03/2021,408.601858,0.03013519,0.02992087
04/2021,420.915153,0.0300483,0.029834
05/2021,433.562939,-0.00299165,-0.00319908
06/2021,432.265871,0.01258048,0.01236981
07/2021,437.703983,0.00881491,0.00860502
08/2021,441.562303,-0.03929246,-0.03949234
09/2021,424.212234,0.03361636,0.03340131
10/2021,438.472705,-0.02315955,-0.02336278
11/2021,428.317874,0.08462217,0.08439651
12/2021,464.56306,-0.03041358,-0.0306153
01/2022,450.434035,-0.00756019,-0.00776667
02/2022,447.028667,0.00195527,0.00174681
03/2022,447.90273,0.00748486,0.00727525
04/2022,451.255217,-0.03816037,-0.03836048
05/2022,434.035151,-0.03419848,-0.03439941
06/2022,419.19181,0.03899966,0.0387835
07/2022,435.54015,-0.02779901,-0.02800128
08/2022,423.432563,-0.07774686,-0.07793874
09/2022,390.51201,0.0574737,0.05725369
10/2022,412.956179,0.07394665,0.07372322
11/2022,443.492907,-0.01665633,-0.01686092
12/2022,436.105943,0.01053757,0.01032733
01/2023,440.701442,-0.02326136,-0.02346458
02/2023,430.450125,0.04823349,0.0480154
03/2023,451.212235,0.04194283,0.04172605
04/2023,470.137351,-0.06695188,-0.067146
05/2023,438.660772,0.03206917,0.03185445
06/2023,452.728259,0.01847112,0.01825923
07/2023,461.090659,-0.0332983,-0.03349943
08/2023,445.737122,-0.04939476,-0.04959253
09/2023,423.720046,-0.01676768,-0.01697225
10/2023,416.615243,0.04286801,0.04265104
11/2023,434.474708,0.02693145,0.0267178
12/2023,446.175743,0.00571351,0.00550427
01/2024,448.724971,0.00415209,0.00394318
02/2024,450.588118,0.023532,0.02331906
03/2024,461.191359,-0.0123447,-0.01255018
04/2024,455.498092,0.02830478,0.02809084
05/2024,468.390867,-0.01460617,-0.01481119
06/2024,461.549469,0.02659103,0.02637744
07/2024,473.822543,0.05379942,0.05358018
08/2024,499.313921,0.00970068,0.00949061
09/2024,504.157605,-0.04581575,-0.04601427
10/2024,481.059244,0.02436986,0.02415674
11/2024,492.78259,-0.04339433,-0.04359335
12/2024,471.398621,0.01877477,0.01856281
01/2025,480.249022,0.04850484,0.0482867
