month_year,price_eur,month_return,month_return_after_TER
11/1997,140190.501589,0.03932517,0.03915213
12/1997,145703.51623,0.05134039,0.05116535
01/1998,153183.990907,0.06513047,0.06495314
02/1998,163160.936706,0.04591362,0.04573949
03/1998,170652.246596,0.00278467,0.00261772
04/1998,171127.456569,-0.02771932,-0.02788119
05/1998,166383.91926,0.03101414,0.03084249
06/1998,171544.173136,0.00060887,0.00044228
07/1998,171648.621067,-0.13703624,-0.13717992
08/1998,148126.538737,-0.02995524,-0.03011674
09/1998,143689.372332,0.04995368,0.04977888
10/1998,150867.185007,0.08996469,0.08978322
11/1998,164439.904004,0.04201254,0.04183906
12/1998,171348.442219,0.05513978,0.05496411
01/1999,180796.556795,0.00558666,0.00541925
02/1999,181806.606486,0.06824959,0.06807175
03/1999,194214.833708,0.05350162,0.05332623
04/1999,204605.642541,-0.02368531,-0.02384786
05/1999,199759.493648,0.05947103,0.05929464
06/1999,211639.396143,-0.03725229,-0.03741257
07/1999,203755.34493,0.0095088,0.00934073
08/1999,205692.813894,-0.01837396,-0.01853739
09/1999,201913.421433,0.07317546,0.07299679
10/1999,216688.528714,0.0642481,0.06407092
11/1999,230610.354761,0.08630419,0.08612333
12/1999,250512.994182,-0.03283149,-0.03299251
01/2000,242288.280077,0.01052415,0.01035592
02/2000,244838.159441,0.08701069,0.08682971
03/2000,266141.695686,0.0069325,0.00676486
04/2000,267986.72225,-0.04827334,-0.04843179
05/2000,255050.108277,0.0061844,0.00601688
06/2000,256627.439908,0.00463539,0.00446813
07/2000,257817.008188,0.07147047,0.07129209
08/2000,276243.311359,-0.03806063,-0.03822078
09/2000,265729.31688,0.02376956,0.02359911
10/2000,272045.585466,-0.08971412,-0.08986567
11/2000,247639.25543,-0.05176585,-0.05192372
12/2000,234819.998499,0.02057277,0.02040286
01/2001,239650.897058,-0.08016847,-0.08032161
02/2001,220438.452044,-0.02185116,-0.02201401
03/2001,215621.615218,0.06839159,0.06821372
04/2001,230368.320811,0.03305875,0.03288676
05/2001,237984.009996,-0.03147193,-0.03163318
06/2001,230494.193974,-0.04435711,-0.04451621
07/2001,220270.138233,-0.09003304,-0.09018454
08/2001,200438.547406,-0.08555329,-0.08570553
09/2001,183290.370784,0.02912597,0.02895463
10/2001,188628.880578,0.07614656,0.0759674
11/2001,202992.321618,0.01588964,0.01572051
12/2001,206217.796213,-0.01063926,-0.01080398
01/2002,204023.791029,-0.01039929,-0.01056405
02/2002,201902.087669,0.03531367,0.0351413
03/2002,209031.991105,-0.06444567,-0.06460143
04/2002,195560.783734,-0.03877496,-0.03893499
05/2002,187977.921516,-0.1162074,-0.11635454
06/2002,166133.496184,-0.06640786,-0.06656329
07/2002,155100.926396,-0.00338593,-0.00355185
08/2002,154575.765444,-0.11253717,-0.11268492
09/2002,137180.246017,0.07324867,0.07306998
10/2002,147228.515922,0.04707642,0.0469021
11/2002,154159.507776,-0.09939111,-0.09954105
12/2002,138837.422584,-0.05996506,-0.06012156
01/2003,130512.027981,-0.01440327,-0.01456736
02/2003,128632.22828,-0.01363833,-0.01380255
03/2003,126877.899422,0.06553743,0.06536004
04/2003,135193.151312,-0.00484419,-0.00500987
05/2003,134538.249631,0.05234205,0.05216685
06/2003,141580.257208,0.03001513,0.02984365
07/2003,145829.807101,0.05803384,0.05785769
08/2003,154292.870479,-0.05657718,-0.05673424
09/2003,145563.415646,0.06197635,0.06179955
10/2003,154584.904795,-0.01636992,-0.01653368
11/2003,152054.362056,0.00914874,0.00898073
12/2003,153445.468005,0.03622896,0.03605644
01/2004,159004.638115,0.01396146,0.01379265
02/2004,161224.575294,0.00912949,0.00896149
03/2004,162696.474197,0.00222939,0.00206253
04/2004,163059.188269,-0.01165362,-0.01181816
05/2004,161158.959092,0.02413907,0.02396857
06/2004,165049.18716,-0.02332915,-0.02349175
07/2004,161198.730731,-0.00157592,-0.00174214
08/2004,160944.694613,-0.00555159,-0.00571715
09/2004,160051.196364,-0.00191148,-0.00207765
10/2004,159745.261472,0.00835581,0.00818793
11/2004,161080.06217,0.01332586,0.01315715
12/2004,163226.592217,0.02142937,0.02125931
01/2005,166724.434609,0.01440168,0.01423279
02/2005,169125.546041,0.00275089,0.00258394
03/2005,169590.79124,-0.02126078,-0.02142373
04/2005,165985.158174,0.06943576,0.06925771
05/2005,177510.463379,0.02858894,0.02841769
06/2005,182585.298554,0.03484606,0.03467377
07/2005,188947.676947,-0.00113765,-0.00130395
08/2005,188732.719713,0.0392648,0.03909178
09/2005,196143.272755,-0.02271914,-0.02288184
