month_year,price_eur,month_return,month_return_after_TER
03/2014,64881.322316,0.00288185,0.00285679
04/2014,65068.30076,0.04175394,0.0417279
05/2014,67785.158691,0.01684512,0.0168197
06/2014,68927.007625,0.00677444,0.00674928
07/2014,69393.949704,0.05506866,0.05504229
08/2014,73215.38184,0.03338367,0.03335784
09/2014,75659.579823,0.02925082,0.0292251
10/2014,77872.684764,0.03026689,0.03024114
11/2014,80229.649095,0.02557884,0.0255532
12/2014,82281.830351,0.04170921,0.04168317
01/2015,85713.740606,0.063589,0.06356241
02/2015,91164.191692,0.02818403,0.02815833
03/2015,93733.565639,-0.03145536,-0.03147957
04/2015,90785.142928,0.03547944,0.03545356
05/2015,94006.148944,-0.03855305,-0.03857708
06/2015,90381.925387,0.04161875,0.04159271
07/2015,94143.50821,-0.08111326,-0.08113623
08/2015,86507.221125,-0.02369893,-0.02372333
09/2015,84457.09292,0.10266168,0.10263412
10/2015,93127.600214,0.04449901,0.04447291
11/2015,97271.686574,-0.04361638,-0.04364029
12/2015,93029.04734,-0.05249521,-0.0525189
01/2016,88145.467751,0.00158592,0.00156088
02/2016,88285.259103,0.02122202,0.02119649
03/2016,90158.850271,0.00229337,0.00226831
04/2016,90365.617599,0.04068192,0.04065591
05/2016,94041.864644,0.00728823,0.00726306
06/2016,94727.26371,0.03584168,0.03581579
07/2016,98122.448328,-0.0003044,-0.00032939
08/2016,98092.579426,-0.00241194,-0.00243687
09/2016,97855.986107,0.00104315,0.00101813
10/2016,97958.064467,0.0673612,0.06733452
11/2016,104556.637266,0.02885915,0.02883343
12/2016,107574.053091,-0.00130889,-0.00133385
01/2017,107433.250689,0.05521008,0.0551837
02/2017,113364.648664,-0.00763787,-0.00766268
03/2017,112498.783734,-0.01182043,-0.01184513
04/2017,111168.999278,-0.01222594,-0.01225063
05/2017,109809.853616,-0.01059949,-0.01062422
06/2017,108645.925299,-0.00685067,-0.00687549
07/2017,107901.62828,-0.00525084,-0.00527571
08/2017,107335.053977,0.0222703,0.02224474
09/2017,109725.437492,0.03810716,0.03808121
10/2017,113906.762277,0.01231599,0.01229069
11/2017,115309.637168,-0.00102215,-0.00104712
12/2017,115191.773476,0.01787301,0.01784757
01/2018,117250.597242,-0.01769384,-0.0177184
02/2018,115175.983763,-0.03387769,-0.03390184
03/2018,111274.087121,0.02394874,0.02392314
04/2018,113938.960988,0.05734587,0.05731944
05/2018,120472.889453,0.009693,0.00966776
06/2018,121640.63275,0.03032123,0.03029548
07/2018,125328.926709,0.04011725,0.04009125
08/2018,130356.778194,0.01220785,0.01218255
09/2018,131948.154219,-0.04711257,-0.04713639
