month_year,price_eur,month_return,month_return_after_TER
01/2018,58503.928548,-0.02248397,-0.02264671
02/2018,57188.528204,-0.02095639,-0.02111939
03/2018,55990.062923,0.0333084,0.03313637
04/2018,57855.002157,0.03090941,0.03073778
05/2018,59643.266272,-0.00392469,-0.00409053
06/2018,59409.1848,0.0149961,0.01482712
07/2018,60300.090837,0.00750007,0.00733234
08/2018,60752.345956,0.01012678,0.00995861
09/2018,61367.571519,-0.06135948,-0.06151575
10/2018,57602.089306,0.00678951,0.00662189
11/2018,57993.179203,-0.07869702,-0.0788504
12/2018,53429.289084,0.08114665,0.08096666
01/2019,57764.897039,0.03273683,0.03256489
02/2019,59655.9364,0.01873871,0.0185691
03/2019,60773.811562,0.03100084,0.03082919
04/2019,62657.850824,-0.05396763,-0.05412514
05/2019,59276.354804,0.04112471,0.04095137
06/2019,61714.077488,0.01662789,0.01645863
07/2019,62740.252226,-0.01799966,-0.01816315
08/2019,61610.949304,0.0444343,0.04426042
09/2019,64348.588901,0.00502221,0.00485489
10/2019,64671.76133,0.03859029,0.03841738
11/2019,67167.463213,0.00417313,0.00400594
12/2019,67447.761476,-0.00365434,-0.00382022
01/2020,67201.284127,-0.08560755,-0.08575979
02/2020,61448.346627,-0.1658647,-0.16600357
03/2020,51256.234923,0.11016767,0.10998284
04/2020,56903.014686,0.03051308,0.03034151
05/2020,58639.300822,0.01362261,0.01345385
06/2020,59438.121018,-0.02587846,-0.02604064
07/2020,57899.953972,0.04917974,0.04900507
08/2020,60747.458686,-0.00470131,-0.00486701
09/2020,60461.866209,-0.02041738,-0.02058047
10/2020,59227.393235,0.12270174,0.12251482
11/2020,66494.697286,0.01776624,0.01759679
12/2020,67676.057843,0.00439693,0.00422971
01/2021,67973.624617,0.03420834,0.03403616
02/2021,70298.889283,0.06934735,0.06916932
03/2021,75173.931058,0.00344871,0.00328165
04/2021,75433.183883,0.01162274,0.01145432
05/2021,76309.924069,0.02652406,0.02635316
06/2021,78333.973016,0.00654237,0.00637479
07/2021,78846.462751,0.02545608,0.02528536
08/2021,80853.584794,-0.01068295,-0.01084766
09/2021,79989.829689,0.02591301,0.02574221
10/2021,82062.60697,-0.01827625,-0.01843969
11/2021,80562.810548,0.04552159,0.04534752
12/2021,84230.157585,-0.0380636,-0.03822375
01/2022,81024.054205,-0.01401887,-0.01418302
02/2022,79888.188852,0.01950504,0.0193353
03/2022,81446.41096,-0.02481348,-0.02497584
04/2022,79425.441722,-0.01315845,-0.01332274
05/2022,78380.326369,-0.06453344,-0.06468918
06/2022,73322.174148,0.08765954,0.08747846
07/2022,79749.561881,-0.02084129,-0.0210043
08/2022,78087.478417,-0.07601285,-0.07616668
09/2022,72151.82664,0.04415775,0.04398391
10/2022,75337.889129,0.0383618,0.03818893
11/2022,78227.986245,-0.04878262,-0.04894099
12/2022,74411.819849,0.06470839,0.06453113
01/2023,79226.88912,-0.00748513,-0.00765037
02/2023,78633.86564,-0.01663541,-0.01679913
03/2023,77325.758796,0.0031613,0.00299429
04/2023,77570.209053,-0.00955986,-0.00972475
05/2023,76828.648814,0.03664241,0.03646983
06/2023,79643.835915,0.02813265,0.02796148
07/2023,81884.428469,-0.02333615,-0.02349875
08/2023,79973.561518,-0.0176698,-0.01783334
09/2023,78560.444813,-0.05010485,-0.05026299
10/2023,74624.18588,0.06491448,0.06473719
11/2023,79468.376219,0.05480866,0.05463304
12/2023,83823.931086,0.01009254,0.00992437
01/2024,84669.927535,0.02331496,0.02314459
02/2024,86644.003722,0.03808165,0.03790883
03/2024,89943.550625,-0.0285027,-0.02866444
04/2024,87379.916446,0.01915832,0.01898864
05/2024,89053.968565,-0.00238,-0.00254609
06/2024,88842.019971,0.0307757,0.03060409
07/2024,91576.195592,0.00642375,0.00625619
08/2024,92164.458021,0.01382356,0.01365477
09/2024,93438.498921,-0.00893413,-0.00909913
10/2024,92603.70732,0.0663164,0.06613887
11/2024,98744.851772,-0.02775622,-0.02791809
12/2024,96004.067892,0.0394502,0.03927714
01/2025,99791.4472,0.00226328,0.00209641
02/2025,100017.302932,-0.05340925,-0.05356684
03/2025,94675.454204,-0.02573626,-0.02589846
04/2025,92238.862347,0.04758822,0.04741381
05/2025,96628.345208,-0.00203978,-0.00220593
06/2025,96431.244694,0.02374887,0.02357843
07/2025,98721.377781,0.01503455,0.01486556
08/2025,100205.609326,,
