w_EXUS,w_GOLD,w_GOVH,w_HPRD,w_IWMO,w_IWVL,w_LGAP,w_MVOL,w_MWEQ,w_PRAM,w_SP5A,w_WEBN,annualised_return_p1,annualised_return_p5,annualised_return_p50,annualised_return_p95,annualised_return_p99,max_dd_depth_p2,max_dd_length_months_p2,mda_months_p2,shannon_entropy,volatility_10y,volatility_1y,volatility_3y,volatility_5y
0.1,0.1,0.2,0.1,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.2,0.000476,0.021136,0.074049,0.126356,0.143098,0.27975,84,12.452343,0.759263,0.032118,0.096175,0.057778,0.043514
0.1,0.0,0.2,0.2,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.2,0.000664,0.022365,0.073957,0.127302,0.153494,0.268149,84,11.280065,0.703474,0.032834,0.104779,0.059288,0.04637
0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.3,-0.025048,0.002988,0.073972,0.134848,0.152312,0.426229,96,23.429763,0.682417,0.040002,0.116106,0.069002,0.052797
0.1,0.1,0.2,0.0,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.3,-0.01742,0.012255,0.076327,0.131726,0.151334,0.363565,96,17.908738,0.682417,0.036401,0.109366,0.066617,0.051312
0.1,0.0,0.2,0.1,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.3,-0.011525,0.016695,0.075353,0.129813,0.146293,0.323305,84,16.791326,0.682417,0.034629,0.108383,0.063522,0.048995
0.1,0.2,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.008735,0.024831,0.070648,0.11524,0.12823,0.21398,72,8.440528,0.682417,0.026567,0.084733,0.047033,0.036992
0.1,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.008162,0.024647,0.068776,0.110356,0.128093,0.21393,72,8.909145,0.738206,0.025734,0.07969,0.047764,0.037163
0.1,0.2,0.3,0.1,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.0,0.011971,0.032705,0.071558,0.11039,0.126241,0.158062,60,5.301134,0.682417,0.023842,0.073594,0.04279,0.033333
0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,-0.005066,0.018637,0.068362,0.112943,0.131348,0.220635,84,9.942529,0.682417,0.02884,0.087648,0.050961,0.039724
0.1,0.1,0.3,0.2,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.0,0.012749,0.032224,0.071505,0.108335,0.127232,0.171234,60,5.489346,0.682417,0.024345,0.077157,0.043599,0.035234
0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.1,-0.005706,0.015433,0.068588,0.11296,0.131628,0.300728,96,14.854719,0.738206,0.03004,0.09272,0.052472,0.041746
0.1,0.2,0.3,0.0,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.1,0.006431,0.023575,0.069988,0.115586,0.131897,0.232723,72,9.61699,0.682417,0.027751,0.084847,0.051726,0.039397
0.1,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.1,-0.001399,0.017516,0.066824,0.112211,0.131455,0.267877,84,12.662318,0.738206,0.029359,0.090581,0.053617,0.042297
0.1,0.1,0.3,0.1,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.1,0.014958,0.028036,0.07149,0.112934,0.1279,0.212932,72,7.071812,0.738206,0.025578,0.081127,0.047188,0.036443
0.1,0.0,0.3,0.2,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.1,-0.000386,0.023263,0.069014,0.114842,0.127109,0.212082,72,8.443826,0.682417,0.027781,0.09124,0.052621,0.04023
0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.2,-0.017726,0.006396,0.064955,0.118865,0.13979,0.373322,96,19.110645,0.682417,0.034547,0.107441,0.062842,0.048464
0.1,0.1,0.3,0.0,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.2,-0.009273,0.016964,0.070158,0.119528,0.135249,0.290473,84,12.952549,0.682417,0.031168,0.09593,0.056692,0.043731
0.1,0.0,0.3,0.1,0.0,0.0,0.0,-0.0,0.1,0.0,0.2,0.2,-0.005011,0.014274,0.067903,0.118193,0.139764,0.287289,84,14.311151,0.682417,0.031479,0.096074,0.05565,0.043415
0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.3,-0.016236,0.008747,0.068115,0.125313,0.142381,0.354357,96,18.966474,0.605571,0.034207,0.105796,0.060843,0.047312
0.0,0.2,0.1,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.014638,0.036272,0.085473,0.13417,0.154403,0.205029,60,7.750976,0.759263,0.030586,0.091082,0.054884,0.042022
0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.007727,0.029658,0.08551,0.134604,0.150069,0.264183,72,10.635003,0.815051,0.032058,0.09623,0.058647,0.045452
0.0,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.008076,0.032115,0.083304,0.135579,0.155233,0.245127,72,9.718461,0.815051,0.032449,0.100795,0.060693,0.045804
0.0,0.2,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.1,0.021227,0.036351,0.088155,0.13584,0.156532,0.185357,60,6.175861,0.759263,0.029441,0.091328,0.0525,0.041499
0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,-0.003648,0.0247,0.084568,0.141582,0.162022,0.33822,84,14.987781,0.759263,0.035253,0.108079,0.064975,0.049226
0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,-0.006894,0.023522,0.081813,0.141961,0.161665,0.312542,84,15.764595,0.815051,0.035214,0.107952,0.064208,0.050289
0.0,0.2,0.1,0.1,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.2,0.009884,0.035029,0.085916,0.1374,0.160914,0.240002,72,8.78809,0.759263,0.032383,0.099776,0.059911,0.045827
0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,-0.007961,0.016924,0.080843,0.138024,0.159851,0.305566,84,13.96206,0.759263,0.036629,0.111396,0.066182,0.051225
0.0,0.1,0.1,0.2,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.2,0.007122,0.032327,0.086087,0.138625,0.159113,0.2372,72,10.767062,0.759263,0.033149,0.101896,0.060777,0.046274
0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.3,-0.010113,0.017841,0.081745,0.141485,0.16704,0.366982,84,17.361403,0.738206,0.039141,0.120434,0.072983,0.055052
0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.3,-0.006468,0.021885,0.084903,0.145088,0.167537,0.345483,84,14.831941,0.682417,0.038105,0.118848,0.06488,0.052168
0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.3,-0.010121,0.01052,0.080505,0.139476,0.160731,0.383584,96,20.333935,0.738206,0.038309,0.121622,0.069292,0.054222
0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.3,0.000325,0.025171,0.083046,0.13934,0.165921,0.327718,84,15.530901,0.738206,0.03619,0.114223,0.064053,0.050983
0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.3,-0.003293,0.020338,0.082205,0.145774,0.174312,0.316932,84,14.603343,0.682417,0.038284,0.118581,0.070199,0.054725
0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.015271,0.034811,0.079482,0.123022,0.138485,0.200119,72,7.350622,0.759263,0.027009,0.086137,0.050052,0.037856
0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.0066,0.034593,0.077256,0.124799,0.141999,0.201107,60,7.016912,0.759263,0.027623,0.086981,0.050643,0.039337
0.0,0.2,0.2,0.2,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.0,0.019687,0.038611,0.081751,0.125634,0.140994,0.153199,48,4.282916,0.703474,0.026583,0.0783,0.045755,0.034962
0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.002161,0.023007,0.080653,0.130762,0.150646,0.289679,84,12.190829,0.759263,0.032812,0.099232,0.059185,0.044803
0.0,0.1,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,-0.000514,0.026289,0.076666,0.129212,0.153982,0.258355,72,10.31619,0.815051,0.031347,0.090676,0.055584,0.044577
0.0,0.2,0.2,0.1,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.1,0.012353,0.030697,0.0809,0.125563,0.140431,0.206193,72,6.741523,0.759263,0.027622,0.086275,0.049664,0.037974
0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.008031,0.029033,0.074792,0.128215,0.148511,0.240788,72,9.127963,0.759263,0.030405,0.100191,0.058846,0.044098
0.0,0.1,0.2,0.2,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.1,0.018038,0.03337,0.079893,0.124638,0.150068,0.181014,60,5.628389,0.759263,0.027515,0.085296,0.051583,0.039218
0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,-0.008575,0.013182,0.07902,0.12842,0.144409,0.341707,84,16.204897,0.759263,0.034653,0.104034,0.0624,0.048213
0.0,0.2,0.2,0.0,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.2,3.9e-05,0.02378,0.079946,0.132309,0.151026,0.286388,72,11.890286,0.703474,0.032779,0.105046,0.060706,0.04685
0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,-0.00415,0.018095,0.074821,0.130625,0.147871,0.320049,96,15.917704,0.759263,0.034715,0.103616,0.062726,0.048402
0.0,0.1,0.2,0.1,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.2,0.009689,0.028691,0.078749,0.127267,0.144485,0.25451,72,9.378715,0.759263,0.030368,0.098949,0.056495,0.043932
0.0,0.0,0.2,0.2,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.2,0.001782,0.019636,0.075282,0.130639,0.151183,0.261773,84,12.649496,0.703474,0.032987,0.100201,0.058587,0.046582
0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.3,-0.026821,0.007665,0.074816,0.129504,0.1508,0.40857,96,22.977733,0.682417,0.0385,0.113842,0.069864,0.054416
0.0,0.1,0.2,0.0,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.3,-0.008623,0.017997,0.080292,0.135359,0.151393,0.339087,84,17.034592,0.682417,0.035596,0.106583,0.063501,0.049707
0.0,0.0,0.2,0.1,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.3,-0.016466,0.015448,0.076672,0.131223,0.148308,0.349965,96,19.140108,0.682417,0.035422,0.109458,0.065058,0.05105
0.0,0.2,0.3,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.001419,0.023127,0.071005,0.115102,0.136685,0.257159,84,10.998208,0.682417,0.028327,0.086681,0.051219,0.03889
0.0,0.1,0.3,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.008577,0.026825,0.071503,0.114782,0.131854,0.202831,72,6.908469,0.738206,0.026418,0.079965,0.046861,0.036607
0.0,0.2,0.3,0.1,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.0,0.022038,0.037551,0.073588,0.112918,0.128912,0.147298,60,4.697467,0.682417,0.023282,0.072939,0.04329,0.033378
0.0,0.0,0.3,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.008727,0.026265,0.068902,0.115888,0.136605,0.200428,72,6.822882,0.682417,0.027576,0.087693,0.049649,0.039094
0.0,0.1,0.3,0.2,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.0,0.023254,0.037192,0.074003,0.113763,0.128811,0.148415,48,4.359371,0.682417,0.023447,0.076461,0.043187,0.03257
0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,0.005932,0.022667,0.070959,0.118089,0.134423,0.281563,72,11.372908,0.738206,0.028919,0.089927,0.053343,0.041124
0.0,0.2,0.3,0.0,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.1,0.006892,0.027952,0.073419,0.11683,0.134164,0.23687,72,8.150077,0.682417,0.027257,0.084695,0.05039,0.037903
0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,-0.007017,0.019429,0.070952,0.118418,0.134141,0.273505,84,13.417786,0.738206,0.03,0.089293,0.050806,0.040835
0.0,0.1,0.3,0.1,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.1,0.008761,0.029912,0.074546,0.117029,0.13587,0.196152,72,7.013978,0.738206,0.026437,0.083219,0.04778,0.03752
0.0,0.0,0.3,0.2,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.1,0.000223,0.02325,0.07142,0.116402,0.134038,0.222076,72,9.436434,0.682417,0.028253,0.088124,0.050876,0.039589
0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,-0.015378,0.010228,0.070121,0.119707,0.135837,0.351704,96,19.532319,0.682417,0.032948,0.09909,0.062495,0.048246
0.0,0.1,0.3,0.0,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.2,-0.000444,0.01951,0.072427,0.119432,0.138746,0.29947,84,13.056791,0.682417,0.03097,0.09708,0.056153,0.042864
0.0,0.0,0.3,0.1,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.2,0.002957,0.023739,0.071089,0.12085,0.134424,0.246875,84,11.558197,0.682417,0.029927,0.093567,0.054034,0.041586
0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.3,-0.011131,0.010369,0.070134,0.124508,0.148201,0.341276,96,17.490584,0.605571,0.03496,0.10244,0.06404,0.049258
0.1,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.00427,0.028134,0.080876,0.1333,0.161827,0.264323,72,9.580464,0.815051,0.032931,0.103473,0.058573,0.045349
0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.003121,0.023635,0.079372,0.135092,0.157956,0.27019,72,10.416928,0.815051,0.033469,0.104897,0.059298,0.046467
0.1,0.2,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.008313,0.033366,0.083439,0.133506,0.152299,0.21745,72,8.34224,0.759263,0.031512,0.098577,0.056864,0.04484
0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,-0.007896,0.018206,0.082743,0.142115,0.159819,0.358142,96,16.848096,0.815051,0.037397,0.108859,0.066072,0.051972
0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,-0.005578,0.019655,0.081147,0.139538,0.158018,0.323807,84,14.297135,0.87084,0.035912,0.106748,0.06209,0.049717
0.1,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.1,0.009467,0.031154,0.085412,0.13608,0.162435,0.276756,72,11.080952,0.815051,0.032963,0.101913,0.059255,0.047713
0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,-0.004918,0.019642,0.076844,0.138541,0.160269,0.332876,84,16.193789,0.815051,0.036994,0.113376,0.067599,0.053078
0.1,0.1,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.1,0.00908,0.02982,0.082177,0.13675,0.159239,0.262707,72,9.890184,0.815051,0.03292,0.107162,0.061403,0.047558
0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,-0.020561,0.011973,0.079564,0.140581,0.167257,0.401685,96,22.323461,0.815051,0.039657,0.119723,0.0723,0.056241
0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.2,-0.008371,0.019284,0.083258,0.14089,0.167445,0.349975,96,17.119643,0.759263,0.03733,0.117588,0.068619,0.053693
0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,-0.013383,0.012504,0.079337,0.140861,0.164435,0.39383,96,21.603099,0.815051,0.039868,0.118644,0.070253,0.055502
0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.2,-0.011243,0.020695,0.082147,0.138712,0.165058,0.32547,84,15.103358,0.815051,0.037213,0.109496,0.067149,0.052164
0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.2,-0.008041,0.018627,0.081971,0.139213,0.165462,0.318087,96,14.96595,0.759263,0.037245,0.116262,0.066686,0.051893
0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.3,-0.027908,0.001332,0.076316,0.143343,0.178934,0.478816,108,28.500654,0.738206,0.044445,0.138325,0.083176,0.062881
0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.3,-0.03012,0.004684,0.080123,0.144826,0.171135,0.417866,96,23.996091,0.738206,0.042003,0.125931,0.074896,0.05863
0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.3,-0.026651,0.001078,0.076465,0.140843,0.165978,0.426148,108,23.766002,0.738206,0.041369,0.124885,0.074691,0.057831
0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,-0.002946,0.024751,0.07765,0.125171,0.136708,0.29363,84,12.94831,0.759263,0.031274,0.101394,0.060317,0.045496
0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,-0.001313,0.023754,0.074462,0.125976,0.147203,0.282888,84,11.908763,0.815051,0.031388,0.099971,0.057652,0.044023
0.1,0.2,0.2,0.1,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.0,0.007513,0.034254,0.079418,0.125024,0.144352,0.223598,72,7.983786,0.759263,0.028036,0.093102,0.051668,0.040034
0.1,0.0,0.2,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,-0.00524,0.015061,0.073279,0.12569,0.146106,0.276075,84,12.684231,0.759263,0.03333,0.107117,0.060619,0.047543
0.1,0.1,0.2,0.2,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.0,0.010079,0.027409,0.076012,0.127008,0.142324,0.216612,72,8.260294,0.759263,0.029819,0.094262,0.052194,0.041718
0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,-0.007984,0.016327,0.071676,0.127662,0.142371,0.34697,84,17.748288,0.815051,0.032997,0.107315,0.063176,0.048952
0.1,0.2,0.2,0.0,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.1,0.001676,0.025004,0.074717,0.129757,0.146347,0.293908,84,12.526583,0.759263,0.032696,0.09981,0.060624,0.046797
0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,-0.007076,0.011359,0.071177,0.128116,0.151409,0.338603,84,16.468902,0.815051,0.034738,0.108419,0.062151,0.050232
0.1,0.1,0.2,0.1,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.1,0.008598,0.026806,0.077932,0.128658,0.149998,0.271468,72,10.110273,0.815051,0.030663,0.096054,0.054373,0.042945
0.1,0.0,0.2,0.2,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.1,0.005528,0.021715,0.074005,0.125438,0.145361,0.288107,84,12.349116,0.759263,0.031763,0.102849,0.059274,0.046212
0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.2,-0.013067,0.007225,0.074421,0.131671,0.152667,0.392443,96,20.918997,0.759263,0.037089,0.114617,0.066207,0.052644
0.1,0.1,0.2,0.0,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.2,-0.008747,0.013873,0.074757,0.132148,0.15544,0.338348,96,16.284264,0.759263,0.036031,0.108911,0.067682,0.052226
0.1,0.0,0.2,0.1,0.0,0.0,0.1,-0.0,0.1,0.0,0.2,0.2,-0.015846,0.014004,0.075309,0.131739,0.157668,0.337853,96,18.367916,0.759263,0.036423,0.111786,0.064775,0.052406
0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.3,-0.01481,0.006755,0.075067,0.139932,0.164013,0.394394,96,21.108898,0.682417,0.04027,0.123673,0.072501,0.056566
0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,-0.00533,0.015202,0.070684,0.116276,0.13685,0.3148,84,13.747547,0.738206,0.030823,0.097383,0.057881,0.043668
0.1,0.2,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.003999,0.020096,0.070764,0.114678,0.133685,0.248992,72,10.134485,0.682417,0.028525,0.09054,0.051214,0.040408
0.1,0.0,0.3,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,-0.005915,0.016441,0.067339,0.118317,0.135849,0.292902,84,13.25537,0.738206,0.031012,0.095484,0.053989,0.042668
0.1,0.1,0.3,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.009914,0.026235,0.070912,0.117232,0.134148,0.214984,72,8.103282,0.738206,0.027596,0.086695,0.049858,0.039111
0.1,0.0,0.3,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.0,0.001613,0.021161,0.068725,0.114173,0.130147,0.228532,84,10.152258,0.682417,0.028703,0.093576,0.054301,0.041278
0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.1,-0.020407,0.00634,0.06576,0.114661,0.136186,0.370918,96,18.849009,0.738206,0.033775,0.107934,0.063546,0.048246
0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.1,0.001381,0.020433,0.071005,0.118625,0.136059,0.304324,84,13.138915,0.738206,0.030182,0.096331,0.054931,0.043329
0.1,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.1,-0.002049,0.01541,0.07038,0.117252,0.136803,0.294196,84,12.586858,0.738206,0.031201,0.096616,0.05599,0.043204
0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.2,0.2,-0.022601,0.003577,0.067738,0.122308,0.139813,0.375745,96,22.397755,0.682417,0.03499,0.109397,0.066424,0.049933
0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.016894,0.034213,0.087962,0.134288,0.150033,0.213568,60,6.712499,0.682417,0.030255,0.092675,0.051746,0.040427
0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.0094,0.027509,0.086624,0.13442,0.153639,0.259071,72,10.27814,0.738206,0.032257,0.097683,0.058751,0.044619
0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.01657,0.028442,0.08582,0.13571,0.158472,0.245562,84,9.958765,0.738206,0.032346,0.104532,0.060498,0.047419
0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.01317,0.036938,0.087311,0.138136,0.1585,0.199777,60,7.066856,0.682417,0.030748,0.096555,0.056354,0.043737
0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.2,-0.003561,0.018183,0.086212,0.142451,0.169564,0.361445,84,17.650746,0.682417,0.037667,0.112431,0.069251,0.054833
0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.2,-0.001433,0.0232,0.084869,0.138633,0.157737,0.31214,84,13.748579,0.738206,0.035311,0.105569,0.064494,0.049869
0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.2,0.012106,0.029814,0.088876,0.14219,0.163385,0.270049,72,10.230515,0.682417,0.033133,0.108177,0.060321,0.048279
0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.2,-0.00283,0.020449,0.084481,0.140305,0.16466,0.305518,84,13.063831,0.682417,0.036976,0.112727,0.065403,0.051065
0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.2,0.012659,0.030187,0.087517,0.138217,0.162705,0.258358,72,9.778794,0.682417,0.033213,0.10362,0.061431,0.046369
0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.3,-0.015931,0.012026,0.082527,0.142967,0.16451,0.400867,96,20.998303,0.66136,0.04072,0.1238,0.074991,0.056724
0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.3,-0.008596,0.018029,0.085823,0.14885,0.16518,0.348505,84,16.268594,0.605571,0.038833,0.117469,0.068799,0.05294
0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.3,-0.017365,0.013572,0.083484,0.145733,0.169856,0.38645,84,19.025581,0.66136,0.039269,0.118854,0.07376,0.055687
0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.3,-0.000143,0.021041,0.085693,0.140846,0.167385,0.327575,72,14.426893,0.66136,0.036603,0.111796,0.065398,0.050577
0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.3,-0.006525,0.01535,0.082322,0.145308,0.17064,0.326149,84,15.57232,0.605571,0.038834,0.112993,0.069216,0.055488
0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.017041,0.034005,0.079469,0.123081,0.145012,0.205261,60,7.003783,0.682417,0.027512,0.082668,0.049234,0.037801
0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.0,0.010811,0.029753,0.077671,0.128282,0.144288,0.209067,72,8.200811,0.682417,0.029173,0.091782,0.054214,0.041559
0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.023573,0.039096,0.081703,0.123972,0.141714,0.157097,60,4.896094,0.626628,0.025466,0.080841,0.046188,0.035238
0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.1,-0.000141,0.024952,0.077836,0.131189,0.149205,0.298632,84,13.325227,0.682417,0.032944,0.098754,0.060116,0.045309
0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.003099,0.028001,0.078166,0.125242,0.142734,0.258172,72,10.412437,0.738206,0.030502,0.092791,0.056788,0.043619
0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.015297,0.036509,0.07933,0.123424,0.144083,0.202767,60,6.548082,0.682417,0.027069,0.087211,0.049998,0.039317
0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.1,0.004071,0.022244,0.075156,0.128467,0.149118,0.24396,84,10.767209,0.682417,0.031892,0.099586,0.059147,0.045095
0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.1,0.009503,0.029833,0.079637,0.128791,0.148805,0.20104,60,6.779197,0.682417,0.030283,0.093242,0.052581,0.040341
